"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC022364.1",-0.229168426755709,0.877544024914086,-4.36248055745,1.75047626861677e-05,0.000185276115152278,1.16642063028178
"AC096921.2",-0.229469284737529,1.11660339664962,-3.44166341791041,0.000657092349358354,0.00444076582941062,-2.2648529231243
"PPP1R26-AS1",-0.229694708233467,0.509715767234472,-5.38064066636663,1.46121177175456e-07,2.50692857019923e-06,5.78236704998347
"AC097448.1",-0.229725606742914,3.27172742245378,-2.64833049621515,0.00850095894914135,0.0380268121302078,-4.61492872784178
"AC004847.1",-0.230126921293367,0.459660458896486,-3.60305898958087,0.000365942099219548,0.00266056611499759,-1.71691086274649
"AC008080.1",-0.23033859104013,0.0922424105227186,-10.5022718462436,2.7401766324299e-22,4.05786507970891e-20,39.2232714968139
"AC108210.1",-0.230694851482139,0.293971461336186,-7.14408408097256,6.44365224397896e-12,2.55957028665536e-10,15.5938296350214
"LINC01725",-0.230925286093878,0.238891559643036,-8.6368615031434,3.05018834058134e-16,2.45206093169972e-14,25.4200842170049
"AL590235.2",-0.231789366802105,0.355309275305245,-3.61766961907738,0.000346686615849247,0.00254246891779626,-1.66616555641747
"AL359715.1",-0.232173944246398,0.508107013025256,-5.73869377693078,2.26144115533896e-08,4.58865980582119e-07,7.59718555626722
"LINC00582",-0.232184377986034,0.171927830960807,-4.76946582196482,2.84149551026601e-06,3.66184177132143e-05,2.91183488703534
"LINC00667",-0.232253567562656,2.72681094995333,-2.71063065456305,0.00708773720503587,0.0329356398280802,-4.45138752588822
"AL158195.1",-0.232967090727899,0.356945929530427,-3.79283277952557,0.000178877858917814,0.00143459193076035,-1.04315110435815
"AC092053.3",-0.233396041383263,0.235695340976171,-7.62176405730798,3.03913852632865e-13,1.48285365900232e-11,18.6013978699389
"AC112495.1",-0.233574037031191,0.0988293337232576,-6.01139956196216,5.13892396627605e-09,1.17714130798741e-07,9.04263983423229
"AC090398.2",-0.233894422700548,0.628583431886696,-3.92283375413035,0.000107700768871562,0.00093432907507179,-0.563425682769451
"AL606970.3",-0.234463764471711,0.406499933116061,-4.13050077616147,4.65473309382917e-05,0.000443460519695396,0.233171654657159
"LINC00676",-0.2348716646442,0.204503474374716,-3.94128948349809,0.000100104595871876,0.000875176482397207,-0.494132570566856
"AL162412.1",-0.235008422401888,0.46151100730383,-3.93996129115491,0.000100633835181606,0.000878682762770613,-0.499129177169497
"AL139351.1",-0.235023112451991,0.163143110738225,-5.26915369971311,2.56338278728752e-07,4.18116214637565e-06,5.23703577853531
"AC012464.1",-0.235287071532288,0.424504429312773,-4.95501492636237,1.18887732713979e-06,1.68660731401462e-05,3.75223015867147
"AP001107.5",-0.23547700626524,0.215712965196134,-6.44819934853174,4.30933142307256e-10,1.24146984785514e-08,11.467372684813
"AC110792.3",-0.235728393101332,0.748972608325024,-3.39018085961814,0.000788389180932125,0.00521535507542952,-2.43474640413242
"IRF2-DT",-0.23582044941267,1.81980333649293,-2.69916479924801,0.00733072683836221,0.0338412169770935,-4.48175854512876
"AL451042.1",-0.236187351250491,0.295676008707891,-4.69881026373377,3.93220201752842e-06,4.91001734170967e-05,2.59909635693863
"PPP3CB-AS1",-0.236576171862123,0.927427172563572,-5.51486745910108,7.33861208807387e-08,1.34518761191226e-06,6.45146684841186
"AC090164.3",-0.237713596226839,0.480479239915752,-4.64426689591479,5.03973359645876e-06,6.09670940512558e-05,2.36044511762631
"AL390955.2",-0.237758859084404,0.832150682200519,-3.60399687615086,0.000364676472925439,0.00265365009307209,-1.71365908951462
"Z99289.1",-0.237833510282992,0.178410502082546,-6.29787020324672,1.02591629329557e-09,2.74912997831997e-08,10.6179822804687
"AL583722.2",-0.237964878584926,0.174411780136365,-5.64360161859072,3.74514752300331e-08,7.28939196044722e-07,7.1058919609228
"ARHGEF26-AS1",-0.238043425187837,0.255205567118351,-8.7529453838326,1.33983487046741e-16,1.12532797429009e-14,26.234002891511
"BX890604.1",-0.238807782254648,0.623423838965237,-5.32674706141265,1.919579917178e-07,3.21810805976157e-06,5.51756249164152
"AC020658.5",-0.239294695611049,0.427371797080541,-4.44059873366567,1.24725505112647e-05,0.000136550971291291,1.490852581088
"LINC01691",-0.239367248329519,0.544959508802471,-3.41667694926926,0.000718031124192365,0.00479122586506542,-2.34760544930445
"ST6GAL2-IT1",-0.239675758057561,0.0787186018332906,-10.115732342706,5.49521494104452e-21,7.08169607898577e-19,36.2462636632545
