"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AL391095.2",-1.1152991242043,4.79644700423113,-4.44875408913145,1.6695540369154e-05,0.000153850498096101,1.32845513030071
"AC009166.1",-1.12783610165286,2.02942587130361,-7.64539504283861,2.2779180635625e-12,7.84766562846868e-11,16.8069025465635
"LINC02766",-1.12824560268845,1.90801836877932,-8.50628198648547,1.66274450749639e-14,8.06622206194082e-13,21.6801824208888
"LINC02768",-1.13401937389109,1.44749771483879,-7.37547233852057,1.0205085347907e-11,3.20227232050865e-10,15.3246326742019
"AL592494.1",-1.14342858013955,2.73806115830167,-6.51095078002103,1.0499495743618e-09,2.24791094721259e-08,10.7570569276851
"AC008556.1",-1.1443691672605,0.98455550452608,-15.1474777760377,4.48537673690736e-32,1.99268763348605e-29,62.0159732846645
"AC133552.5",-1.15079502957653,3.15268353888139,-9.18511494510873,3.04892922706346e-16,1.8785409931126e-14,25.6501544124282
"LINC02640",-1.16382615840505,0.957204965799896,-12.0166174505179,9.52955085070688e-24,1.69345134170141e-21,42.8627480473924
"AC011591.1",-1.16483418787708,1.68525512869538,-4.61443940288122,8.37434280487303e-06,8.31132599834606e-05,1.99272092366759
"AC004160.1",-1.18147719490742,0.533762887094057,-24.5641348786809,1.55712968710518e-54,1.31437316888548e-50,113.736253468817
"AC090227.3",-1.18208530938011,0.570114208092224,-12.7655730262122,9.35976421829588e-26,2.05209791601651e-23,47.4773257233753
"FAM83A-AS1",-1.21414382644106,1.82917545375636,-3.81807154768192,0.000196043936806661,0.00135086275149798,-1.02429736935237
"AC092275.1",-1.23513670940445,1.81382439305181,-5.82920332497297,3.27160212501958e-08,5.34667832280548e-07,7.38330955973512
"AL034417.4",-1.24450171600038,1.18518210559235,-12.8136367918246,6.9590548956527e-26,1.54582585195275e-23,47.773246873258
"POU6F2-AS1",-1.24766395653336,1.39944275674013,-6.34187162583084,2.51157779423776e-09,5.07789896075711e-08,9.89990073336666
"AC004160.2",-1.24964505422735,0.554385962423839,-22.1280431970872,3.53611601937721e-49,9.94945177318768e-46,101.404113731478
"LINC01146",-1.2532300382811,2.32349039253007,-8.36624539824004,3.74895565653711e-14,1.70134057509837e-12,20.8739462422257
"AC106822.1",-1.26336317425691,0.877672840145402,-12.0381618533339,8.34246254134085e-24,1.49827077258421e-21,42.9954988970328
"AC114810.1",-1.26390264553341,2.26520452627907,-10.1988497924802,6.77337924757405e-19,5.932112076233e-17,31.7269679332481
"AC025062.3",-1.26413938776957,1.04880730482628,-8.79895967681792,2.99827093315845e-15,1.62233365043529e-13,23.3799786986811
"AC093675.1",-1.27307964957549,2.14777850664383,-8.14752889888872,1.32233696785776e-13,5.60896801290824e-12,19.6246244988525
"AC100810.1",-1.277258268512,3.40635680285209,-12.0036674490136,1.03228973646618e-23,1.81532451364812e-21,42.7829557303189
"LINC02453",-1.28020142098132,1.49671481352116,-11.6447653664829,9.46298445858555e-23,1.41375312946762e-20,40.5725823763663
"AC010280.1",-1.28339113404592,0.712950189081661,-13.4772914821962,1.1713692803292e-27,3.2958426984196e-25,51.8524253706166
"AP006285.1",-1.28775409912248,0.925090322343485,-10.4435208857206,1.52300640891274e-19,1.46087467018551e-17,33.212948655171
"LINC00659",-1.29615489336701,1.79300117119146,-6.13008714882627,7.35882887814913e-09,1.38035276801015e-07,8.84480112075485
"AC018467.1",-1.29738493831414,1.70199122853442,-9.09820576505311,5.11200448700558e-16,3.01751257865833e-14,25.1367080164275
"AP001781.1",-1.29939893230539,2.00099843206729,-8.80628151301616,2.871846528421e-15,1.56395203525172e-13,23.4227439790341
"LINC01488",-1.31575597310468,0.85295674275092,-7.39326414000683,9.25116032122128e-12,2.91921660827771e-10,15.4215819059703
"AP003555.2",-1.31585017933329,0.883101978872135,-10.1957609149354,6.90195213381172e-19,6.00612143933038e-17,31.7082472584358
"AC092384.2",-1.31928755134474,0.702712525597943,-15.4722555300514,6.36374009594681e-33,3.15978412646394e-30,63.9682625009944
"DHRS4-AS1",-1.32434281736854,2.64083503385621,-10.443837315542,1.52006465724135e-19,1.46087467018551e-17,33.2148742265824
"AC021074.3",-1.33620697879785,2.46405206083751,-5.29556982472671,4.13099656458552e-07,5.44839718776037e-06,4.90861033945438
"AC026461.2",-1.34986605123044,0.645990557174871,-11.5348935225189,1.86385777158513e-22,2.62213724165834e-20,39.8964996723554
"AL161740.1",-1.3729938053201,1.22796470934139,-13.4164125607244,1.70252999880158e-27,4.63582442576907e-25,51.4788940559991
"AL139385.1",-1.37447605791234,0.738305503257351,-15.8649547865795,6.07963653783399e-34,3.20738825099105e-31,66.3161700053882
"AC107396.1",-1.38127525718219,0.512473343023643,-19.2550409212312,1.90731821010824e-42,2.29995328736053e-39,85.8995733104775
"AL031722.1",-1.39696066626131,1.55674959800001,-11.1294484273447,2.26660145437871e-21,2.79304859509646e-19,37.4054931029129
"LINC00885",-1.41836184742377,0.912457037674744,-11.8093430545315,3.42670802066917e-23,5.56246969278239e-21,41.5858725498846
"U91324.1",-1.42022527941159,1.84131982633835,-11.5025290955889,2.27564298528223e-22,3.14672418263439e-20,39.6974197704254
"AC116025.1",-1.42652639110901,1.18269127639885,-11.6084006706417,1.18433555997002e-22,1.73860460203599e-20,40.3487780577551
"AC084375.1",-1.43532855662062,1.53700107647672,-6.01259224285603,1.32443008842132e-08,2.35854733678573e-07,8.26871494140623
"FGF14-AS2",-1.43656521317505,2.31701038077621,-11.179720381558,1.66339145746488e-21,2.14361638052841e-19,37.7139589207766
"AC004832.5",-1.44049769299039,1.68774785734923,-12.2520923569625,2.22621670717048e-24,4.31988395982208e-22,44.3138319740685
"AC007319.1",-1.44757670928782,1.63981757207295,-14.3887279597423,4.44587784680009e-30,1.56365228770165e-27,57.4217324083964
"AC079061.1",-1.46347463783446,0.748539675859046,-13.2013156290456,6.38936330170852e-27,1.63432168574914e-24,50.1579397889324
"PCDH9-AS2",-1.49196445522618,0.714839877700082,-12.8739315592229,4.79864658933058e-26,1.09473988812269e-23,48.1444003199313
"AC027117.2",-1.49372413597127,3.95913209704056,-5.46273851195339,1.896557749431e-07,2.64390486588721e-06,5.66690109604308
"AC009093.5",-1.4961475843658,1.37000048621728,-8.6004813012228,9.5993341468737e-15,4.80878216817572e-13,22.2251531322746
"AC009159.3",-1.49695550495958,1.93317960330199,-16.4551209982396,1.83481087224373e-35,1.06811300500754e-32,69.8166779848891
"AC036176.1",-1.5004261869111,2.97349372006088,-12.1613879406259,3.89778660315169e-24,7.39353184656257e-22,43.7548498826735
