"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC061961.1",-0.193851522662507,0.405811610086802,-3.70344510855013,0.00024570013863694,0.00495568666722679,-1.41089051869608
"AC078906.1",0.193820635200718,0.156269888382588,5.72790432263424,2.13341732398171e-08,3.54538524597909e-06,7.58049998422167
"LINC02200",-0.193794493914525,0.223062247364242,-2.86970141638962,0.00434874433325165,0.0390923864930535,-4.07590067003993
"AC012557.1",-0.193611535230223,0.880291665429015,-4.40955195431747,1.36592990012925e-05,0.000532554932424527,1.33377649242455
"AC063943.1",-0.193311207025111,1.12212140594487,-3.23308314966231,0.00133661692368237,0.0166406835587063,-2.99278495315093
"AC012625.1",0.193039949104771,0.178704544000969,4.46118047263108,1.08818659728932e-05,0.000441604955178806,1.55142537977488
"AC104850.2",-0.192876616890884,0.878345934042451,-3.62804529207492,0.000326424157099509,0.0061503265849932,-1.67794395710436
"AC113143.1",0.192750858933021,0.249896003748278,3.88310678041204,0.000122487291496996,0.00293725916910836,-0.754090822160784
"AL358472.3",0.192694752599909,1.28962933207941,3.3921574113407,0.000769715079736589,0.0112862777192353,-2.48029902020366
"LINC00628",0.192494227870949,0.326882255224645,5.37419059243019,1.37750099914687e-07,1.48120839921003e-05,5.76716547524824
"AC010501.2",-0.192378000619356,0.346215681060749,-4.5868209446614,6.20225133547236e-06,0.000287681219482035,2.09054655735037
"LINC01224",0.192178302297252,0.43348758447681,2.80522882292375,0.00529836660925349,0.0446342440605875,-4.25521967643037
"LINC02776",-0.191964127304252,0.590999510360897,-3.62915806254745,0.000325069741430993,0.00614528063930724,-1.67403982477729
"AC254562.3",-0.191709402790233,0.899843814601201,-2.9883058772852,0.00299588619266275,0.0299446718203271,-3.73586704536159
"AC092747.4",-0.191650227078232,2.9289565065424,-3.00840936498374,0.00280915204574813,0.0284829458476396,-3.67693116313137
