"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BNIP3L",0.241716093300152,4.37521551876525,2.98594487646799,0.0030169053825008,0.00830663241853308,-2.33294401686091
"REV1",-0.241641109674779,2.46413989238882,-4.99450289784635,9.1438195708417e-07,7.9926951154349e-06,5.22595378217174
"EAPP",-0.241567488979614,5.24324670675174,-4.83721523634186,1.94193537069288e-06,1.52340536747017e-05,4.51054688084632
"GSTM2",-0.241302828000335,0.689886145794708,-4.46146508274371,1.08426222709059e-05,6.5377170728188e-05,2.88347259034364
"TCF4",-0.241216825638591,1.36760533012573,-4.37445511988642,1.5887483764517e-05,9.149566789524e-05,2.52344645091163
"DCHS1",-0.241077827770952,1.162963772006,-3.66903492368249,0.000279556548964518,0.00106206016483604,-0.156402412886755
"EIF2S3",0.24090700401512,6.729106463693,3.71234196296028,0.000237241402919997,0.000921451354890479,-0.00434722849562696
"SOCS6",-0.24083630310392,3.67761459992119,-3.78656333769532,0.000178418651976749,0.000714960662582464,0.260090991705671
"KLHL28",-0.240764779151488,1.68988515263276,-5.19926672494837,3.33204559191034e-07,3.45166809825345e-06,6.18705744624455
"TNIP1",0.240607518231291,6.35888937551511,3.2683361169478,0.00118404942988148,0.00369251615399465,-1.48416979094447
"ATP6V1H",0.240470595224935,4.20079217183712,3.47888757707542,0.000564048180133723,0.00193245594664549,-0.804366453761204
"TXNRD3",-0.240364126318364,2.88618987374742,-4.25759863726661,2.62834235704565e-05,0.000141679036298666,2.049971333916
"ELF1",-0.240338819918828,3.92548691832239,-2.73762005893832,0.00649017246786138,0.0159468462717921,-3.01893998164126
"ATL2",-0.240297140570486,4.61911088679677,-4.43594475179753,1.21360064095801e-05,7.22356584221901e-05,2.77721656226267
"CHST1",0.240279600808253,1.48872131455057,2.39253813866942,0.0172349686573389,0.0362752154552117,-3.87710326467818
"NEU3",-0.24027729480166,2.14745545822856,-3.98876255750765,8.01998994295208e-05,0.000364461559314863,1.0049329409039
"KDELR1",0.240215781639414,7.72817891203978,3.97971159111722,8.31829326011478e-05,0.000375358482121738,0.970831750676823
"MFGE8",0.24009649321518,3.28020824699193,2.31117878920427,0.0213769445279491,0.0435554811840058,-4.06315715797001
"CDC40",-0.240011536045536,2.53501086058172,-4.24985452198632,2.71643467546983e-05,0.000145580647549762,2.01900304669283
"TIPIN",0.239918129532942,2.17878526891349,3.84465171478088,0.000142295772301039,0.000589763640764596,0.470421004586461
"DVL2",0.239882269052923,3.36773885416026,3.60967723086055,0.000349183778020865,0.00128444795982179,-0.3621208614442
"ASAP2",-0.239875694341413,1.18704446544192,-2.76355142563254,0.00600604960116979,0.0149283003350685,-2.94996876989305
"HBEGF",0.239812357459846,2.61305171558641,2.88423360937103,0.00415534346569969,0.0108863993592428,-2.62079654704302
"AGBL2",-0.239797922626485,1.05286539098518,-2.88300204851705,0.00417125697245648,0.0109178003431621,-2.62422365983468
"MAP7D3",0.239787867588335,1.60622369074873,3.06337407176635,0.00235034712686652,0.00670987493698729,-2.10744996430498
"HMGCL",-0.239670323732241,5.91254630820417,-2.30177288598077,0.0219078736776042,0.044497376876364,-4.08426394031214
"AFF1",-0.239632280732912,3.40745062875211,-3.23131067374009,0.00134372657427551,0.00412264014086957,-1.59958415262146
"DCTN2",0.23961834876597,4.26811954049165,5.01754581464449,8.17519409056461e-07,7.26790442656912e-06,5.33243829614636
"SDHC",-0.239560442697485,7.09581041119535,-3.4469297198629,0.000632775153702361,0.00213904493535749,-0.910108779005887
"AMOT",-0.239162894036812,1.31913370641771,-2.38224466458679,0.017716611790891,0.03706443194286,-3.90098732069266
"XPOT",0.239159859295776,4.61693049217114,3.21446637750551,0.0014227802598955,0.00433480353445466,-1.65167989506816
"KPNA1",-0.238971609021508,3.36610997820604,-5.41058248017088,1.13646616657904e-07,1.38958817640801e-06,7.21364569136666
"RBKS",-0.238926621523589,4.02280785874273,-2.66156155807531,0.008120046269392,0.0192749973926729,-3.21763602784276
"RAD54L",0.238898598665627,0.924032294028899,3.08959325905878,0.00215730017309754,0.00623560698213533,-2.02985059328056
"SCARB1",0.238885607950271,6.6687608782736,2.34777556235046,0.0194167719946385,0.0401253657795088,-3.98023948915786
"GOLGA5",-0.238610272772122,5.41447154431601,-4.1117581948362,4.84979517811428e-05,0.000239021524765337,1.47535370830264
"USP16",-0.23857355540883,3.79575796579096,-4.7531717700122,2.88099357981112e-06,2.12349591335111e-05,4.13652317040041
"RPL24",0.238427916450357,8.62296614681178,3.33518675759796,0.000939482042137008,0.00301672133988271,-1.27264930466314
"ARNT",-0.238375054889961,4.83715186440983,-3.35147520915628,0.000887474195317013,0.00286735657293629,-1.22050115942755
"ZNF281",-0.238325892982836,4.21044072797898,-2.89998639673427,0.00395661648339902,0.0104637689238833,-2.57683739872112
"HDHD3",-0.238224066726923,6.39308638388441,-3.03977567464545,0.0025375498720119,0.00716814179095956,-2.17675583149243
"KDM4B",-0.238216175837539,2.87297133893413,-3.308427873872,0.00103111515837204,0.00326742796842549,-1.3578002621895
"AATF",0.238204925934919,4.9557855867142,4.40675802795199,1.37964544525323e-05,8.09062121516645e-05,2.65636530424511
"TCF3",0.238071128108337,3.93299000786639,3.28301439953194,0.0011257677118206,0.00353322429389236,-1.43807211975447
"SLC6A16",-0.237879390494808,1.77727435104522,-2.48369713551436,0.0134486686855324,0.0294972246629812,-3.66123717012782
"HEXB",0.237807741655101,6.24267967670858,3.50924313326359,0.000505287950796464,0.00175493386992575,-0.703081035134139
"NOC4L",0.237785921461443,4.82247936033777,3.89645678187072,0.000116021658084823,0.0004976875549225,0.660487400400551
"PBX1",-0.237671541881624,1.05547790169263,-2.4074714975326,0.0165567263377091,0.035077881333881,-3.84227590612211
"SERF2",0.237535996330079,6.08632120562582,2.9360930487476,0.0035334025518744,0.00952020803879826,-2.47521767886218
"LILRA6",0.237475978196475,0.956723987104522,4.17827611827963,3.67555575147018e-05,0.000189551387826282,1.73518298738466
"DGKZ",0.237289415590528,3.20666253851379,4.83901482362261,1.9254847050262e-06,1.5147751844541e-05,4.51861870795797
