,RS,HLA-A****,HLA-B****,HLA-C**,HLA-DPA1****,HLA-DPB1****,HLA-DQA1****,HLA-DQB1****,HLA-DQA2****,HLA-DQB2****,HLA-DRA****,HLA-DRB1****,MICA*,MICB****,ICAM1****,ITGB2****,SELP,BTN3A1,BTN3A2*,CD274*,CD276****,PDCD1LG2*,SLAMF7****,VTCN1****,CD28***,CD80****,ICOSLG,CCL5****,CD40LG**,CD70***,CX3CL1,CXCL10,CXCL9,IFNG**,IL10****,IL12A****,IL13,IL1A****,IL1B****,IL4***,TGFB1****,TNF****,TNFSF4*,TNFSF9****,VEGFA****,VEGFB****,ARG1,ENTPD1****,GZMA***,HMGB1,IDO1,PRF1,ADORA2A*,BTLA,CD27**,CD40,CTLA4****,EDNRB****,HAVCR2****,ICOS****,IL2RA****,KIR2DL1,KIR2DL3,LAG3**,PDCD1****,TIGIT***,TLR4,TNFRSF14****,TNFRSF18****,TNFRSF4****,TNFRSF9
TCGA-DD-AAE6,1.279086695,8.379902927,5.413069358,6.13748508,0.518434424,1.279709001,0.189033824,0.401193551,0,0.170181458,3.101666883,3.309598222,0.635243612,0.426962448,3.639232163,1.346758372,2.649822365,3.490339075,2.913262832,0.245130531,4.639151111,0.087598618,0.073820233,0,0.272262125,0,0.44763209,1.428624817,0.076969476,0,3.179463278,0.963252154,0.265556916,0,0,0.675183626,0.025170576,0.035764654,0.116763971,0,1.667074631,0,2.25960393,0.086919607,4.143050501,6.782610381,7.985713881,1.025808419,0.972619139,5.36543709,0.101246657,0.699995744,1.799791899,0,0.298892881,5.905285908,0.033792989,1.162983392,0.480058269,0.027578727,0.072037181,0,0,3.409662477,0,0.011924948,0.708584557,5.101259265,0.262433158,0.668209914,0.011495639
TCGA-WX-AA47,1.279633599,8.17158615,6.96472438,6.719872034,1.727659113,1.701238528,0.348345745,1.69879633,0.378289653,0.229710962,5.438898284,4.201077062,1.748933467,0.614662735,2.73430859,0.45995614,0.087598618,1.996786427,1.853356969,0.489953901,2.172679521,0.147697444,0.088548697,0.061154063,0.087598618,0,0.013497992,1.504467853,0.033652052,0.118625514,1.476277986,0.639695233,0.151599082,0,0,0.031959741,0,0,0,0,1.23431737,0.073271836,0.994724529,1.157431827,4.605227626,3.206690105,9.030345183,0.60805222,0.708584557,3.513857058,0.278698482,0.392317423,0.044464067,0,0.179256247,2.35318212,0,1.960474641,0.772054552,0,0,0.036749476,0,0.118758389,0.029700234,0.020626651,0.267955212,3.446772331,0.22897257,2.034567893,0.389126227
TCGA-ZP-A9CZ,1.286951354,9.65765751,10.64505827,9.998555032,6.180247337,6.760858307,5.533937055,6.105485326,0.788351618,0.835843249,10.31268502,10.04570657,3.499067738,3.318345767,3.904079412,5.191286276,1.653243496,3.786585908,3.737210831,1.463674765,5.350575037,1.693364288,3.678556479,0.031254025,2.008917095,0.657548548,0.136585153,5.899700108,1.63733202,0.683741362,3.549200927,6.389559929,6.082966514,0.775092694,0.408711861,0.775429871,0.032806145,0.219462839,1.565499693,0.11209958,4.632983568,0.80760222,1.711010256,0.648649507,4.378740494,7.469882721,9.731104648,1.842737525,4.650080955,6.109774251,2.424707146,3.530095719,1.128293401,0.489337409,3.029876886,5.367804368,1.990010902,2.946936677,3.200017765,1.176131252,1.362946734,0.055473336,0.272739878,2.706839945,2.172263477,1.852318513,2.0614306,4.364124147,2.573519952,3.688169166,0.653977179
TCGA-DD-AACF,1.290802618,10.39230626,10.61223103,10.67486313,5.837357974,5.518651582,4.277017669,4.602908157,4.641089335,1.705535629,8.901837433,8.411814748,3.350341654,3.290822476,4.261696287,3.869575337,1.051511318,3.222248145,3.023823091,1.454702328,4.596827831,1.277687254,1.330271553,0,0.830093032,0.373620373,0.147567207,4.303736919,0.653702091,0.410015403,3.328678517,6.596531191,2.780058078,0.187007567,0.112633417,0.192699178,0.027720258,0,0.435948565,0,3.501133376,0.262793937,1.782073015,0.18497846,4.58607415,4.529502394,10.05851268,1.544238074,3.167068846,5.827153403,0.769687121,2.969859619,1.065916918,0.086647913,0.550802184,5.311811878,0.364236231,2.152962167,2.644663873,0.200002066,0.358508792,0,0.097880434,1.442916963,0.713255902,0.562669826,1.349761568,4.872021018,2.088548697,3.130123657,0.049909522
TCGA-DD-AAEK,1.291047392,9.856990824,9.670044346,9.340029438,6.742560054,6.71035875,5.665236418,6.035040996,2.670319168,2.230664159,10.32077562,9.711148474,3.521201533,3.052050653,5.387951824,5.652104976,1.461685707,4.306758026,3.50290339,1.267595722,5.674443703,1.735955354,3.536512997,0,2.193550986,0.770448505,0.839153387,6.219532537,2.575021826,0.454702328,4.313985878,5.564277554,6.592084729,1.320773477,0.260387037,0.231432408,0,0,1.091124334,0,5.434271262,1.103464069,1.363731783,1.255682003,4.331339768,4.195615323,7.309498182,2.051685319,4.624270545,5.389780172,3.289318071,3.528121188,1.533164621,1.64878754,3.080896387,4.905119803,2.063123236,3.507350666,3.322101208,1.807519792,1.640435837,0,0.099227866,2.69841853,3.278698482,2.139600465,1.660152815,3.997084616,2.425190721,2.504569548,1.225460037
TCGA-WX-AA44,1.292119932,11.16459089,10.62346444,10.08317281,5.375981221,5.66594982,2.885593886,3.7465815,4.730330192,2.806592153,8.795175356,7.3279855,3.922321557,3.916772796,5.788286357,3.862163716,1.914373172,5.00477103,4.711346224,0.846954584,6.085741188,0.727964007,1.759241072,4.109243534,0.610133076,0.254835883,0.296075575,5.125010441,1.312839402,0.158207748,5.478285877,5.950176766,4.499195332,0.197110515,0.036749476,0.294900072,0,0,0.66848225,0.148088083,4.801986364,0.276675317,3.779448845,2.990301417,5.366476094,6.934393834,7.510224564,2.117129821,3.976931803,5.356925528,0.838427422,1.427820684,1.070732786,0.31684085,0.181675061,4.847395658,1.518384064,2.77620929,2.946468868,0.382390583,0.210014738,0.143785225,0,1.293252756,2.302377547,0.478298822,2.346956889,5.678215604,2.556748208,2.481066397,0.274172189
TCGA-XR-A8TG,1.295346237,10.3375297,10.7894285,10.86898826,5.424844847,4.661025563,3.114317046,4.367986037,3.144454314,1.869516116,8.70358836,8.139424472,3.425217582,2.988448384,7.906149221,3.65621032,1.461161815,4.563206952,4.135838546,1.541415716,4.892094684,0.617016311,1.172039404,0.555423532,1.943658824,0.547647242,0.065296567,4.271067049,0.678702946,0.165043649,3.750049041,5.667159809,3.621161028,0.205517633,0.075737982,0.914717586,0.329869872,0.28036249,2.064813887,0.104873377,4.501056924,1.217851097,1.329295848,0.539928043,5.048611112,6.461505641,9.189153945,1.653472812,2.673692094,6.113039918,0.493237419,2.610133076,0.721678885,0.04851521,0.506703487,4.982847587,0.808096689,3.063882549,2.644617732,0.884402553,0.753946772,0,0.107821756,0.720015735,0.695102986,0.816476832,3.68916495,4.118417871,2.122805222,2.633314953,0.636450617
TCGA-CC-A7IE,1.296689394,8.569630075,8.896499826,7.927776185,5.424552636,5.918317056,4.639116372,4.297932387,5.576310495,3.771220053,9.265252393,8.527182963,1.916973381,1.180593462,5.457193706,4.410680299,0.4918018,2.686791838,3.015782997,0.75719397,5.288746133,0.887603252,3.190267181,0.348459062,1.143524033,0.86971351,0.751035177,6.130910283,1.186373777,1.209578134,4.16175066,5.226789797,5.663888232,0.946206829,0.462471189,2.039875349,0,0.402831302,1.81262144,0.100304906,4.914320546,1.014997935,3.74910515,3.30113399,5.356231863,5.485671549,8.977771329,1.797012978,4.149356929,5.736483112,1.823871617,3.71203444,0.917011584,0.740625394,2.520120477,3.472331796,3.093475667,2.402449327,2.81770511,1.595217194,1.171463056,0.04949137,0,3.425177291,3.286955054,2.567180347,1.075737982,4.066752247,3.971414798,4.36606338,1.418675713
TCGA-DD-A4NO,1.298966387,10.15728187,9.814590476,9.665711466,5.493762602,4.821118323,3.954922129,4.457607424,1.32716997,1.207143205,8.29592823,8.614087732,3.117113193,1.640204439,5.870682817,2.818257495,1.207518077,3.606856736,3.352363057,0.856228798,4.712243592,0.820076821,0.814591438,0.0528332,0.477884522,0.121413331,0.305095011,3.974134628,1.003818085,0.151339301,2.864988382,4.065968602,3.287753005,0,0.259302621,0.194465332,0,0.078473209,0.478920048,0,3.390832744,0.620961697,1.628866895,0.096396804,4.770342781,4.367762441,10.96208589,1.59344939,2.29390014,5.098107901,1.305620381,2.318519311,0.85431488,0.266876472,0.55522718,5.116027833,0.534260856,3.369564196,1.676041687,0.147046143,0.345396375,0.137503524,0.050188223,0.915406169,0.543396896,0.256406854,1.562962829,4.196599176,0.916705929,2.385789941,0.110897723
TCGA-ED-A627,1.309102324,10.61820029,10.78058028,10.51132947,7.642664031,7.243726197,5.700345385,4.462726379,6.197448685,4.954428984,10.87282053,10.08937116,3.398610317,2.518258155,6.417788394,5.605918001,4.140083312,4.374434415,4.493653738,1.991970741,5.445594291,2.07310042,3.715783572,5.25379644,2.488592129,0.697417994,0.102322191,7.76050307,2.735868729,0.954717448,5.436168504,7.866586574,6.178109076,1.879705766,0.832201406,0.291014101,0.061015775,0,2.753925385,0,6.32933532,1.24865627,1.145807862,2.410395381,4.895123243,5.430837219,8.932929868,2.801117258,5.784598205,5.830166573,2.137437945,4.556496858,0.392647144,0.635243612,3.527070336,4.839405373,2.524540148,5.457351327,3.892818428,2.05526508,2.008809555,0.198494154,0.477159211,2.956056652,3.553901105,2.190899263,2.969067582,4.80561749,1.637610246,2.253807784,1.346020784
TCGA-UB-AA0U,1.309152217,9.857114185,9.757357505,10.65166246,6.702230877,5.829017386,5.273937298,4.035870202,3.77360607,2.548707875,9.810626418,9.250109363,3.710007393,3.471967788,5.922288252,4.870680352,1.627606838,4.786831565,4.242160408,1.262673687,5.102376787,1.728094656,1.974125448,1.515157346,1.354113592,0.46967763,1.755143958,4.514450539,1.901841958,0.40403114,3.887934626,6.477619049,4.73156342,0.140255134,0.323773564,0.361319202,0.030547964,0.166843964,1.368377246,0.104873377,5.36739553,0.913875539,0.881508009,2.036327492,4.711434334,6.384624905,8.064600509,2.410856648,3.654194919,5.716894894,1.414568547,2.424814621,1.462314127,0.54823932,1.292487292,5.044289192,1.007913082,4.410001831,3.104588271,0.769856352,0.929715264,0.051720116,0,1.377345899,1.104068226,0.676899239,2.137044411,4.308542904,1.38122799,2.080862286,0.443500567
TCGA-WJ-A86L,1.322821569,9.432286953,10.14505162,9.404214266,3.30591217,3.685884099,1.824564212,2.191499484,1.261711329,0.45206823,6.770843579,6.274982829,3.172375501,1.93530887,5.744629357,2.106649827,0.137110008,4.91735537,4.475461076,1.011781859,5.343574824,1.269152867,0.866156276,0.091801369,1.360083296,0.086647913,0.159758338,4.046002047,0.542307584,0.09085343,2.52656966,6.255978405,3.142609487,0.113833829,0.061292338,0.236339539,0.164142649,0,0.200002066,0,3.195725548,0.500496149,1.303050085,0.349138777,4.984192851,7.198311448,7.971960783,1.203451766,2.03794443,4.367413004,1.008486889,1.553114708,1.996171784,0.132774233,0.777703755,4.52995834,0.380618638,0.795517613,1.797428082,0.179256247,0.186500558,0.0824301,0.087327052,0.871449416,0.334225008,0.362441834,1.536948088,4.6094063,1.423094054,2.011066201,0.209765266
TCGA-2Y-A9GS,1.327597773,10.46414576,9.776783053,10.41057389,6.357124411,5.960817491,4.419646753,4.208478242,3.549213251,3.670001843,9.664248867,9.062324663,3.603976406,2.761753329,4.451303441,4.981030631,1.354621415,4.385306781,4.689081062,1.137437945,5.289539405,1.508428653,2.179702123,1.826640003,1.443924858,0.632919608,0.200127654,4.513408628,1.472175804,0.366364183,3.744828457,6.605592114,5.346602375,0.875780063,0.309059743,0.506094112,0.177981556,0.129612738,1.254714968,0,4.581586254,1.090785697,0.980244705,0.471759742,4.660597811,5.304799406,10.63405139,1.879196029,3.305547424,5.803805652,0.944108799,2.02219024,1.602266827,0.295840551,0.85814018,5.120687855,1.325443983,2.675048096,3.189966845,1.00662118,0.780562076,0.052972275,0.162338958,1.567837462,0.507820006,0.813442599,1.96476827,5.366731357,1.579614629,2.877567583,0.441589712
TCGA-ED-A7PX,1.328640424,11.71151891,11.99236536,11.36752232,4.529002563,5.267397215,4.110881024,3.837327695,4.398781308,2.010385997,8.76380161,7.612751308,4.523612136,2.218905132,6.407651865,4.06810325,2.211043353,4.606507373,1.819668183,0.74381653,6.186559982,1.02219024,2.011137783,4.631255647,0.697240048,0.881273061,0.225891862,4.556919836,0.650856448,0.332049084,4.301704696,4.3407118,2.879137201,0,0.181802255,0.13920752,0.032665112,0.218595202,1.561546099,0.215243704,6.025146208,0.055612157,2.205736567,2.355862006,4.515100562,7.157017428,2.376512661,2.839899138,3.186009222,5.819282426,0.613248744,1.792147363,0.044743821,0.026162654,1.069083442,2.910233772,0.454175893,3.035799837,3.236155823,0.29372361,0.485117645,0.055195654,0.169027045,1.085968454,3.375317514,0.562376764,1.507820006,4.777130358,2.593545002,2.643786939,0.661384776
TCGA-DD-AAVR,1.334730358,11.15472737,11.40507103,10.62251623,6.963718021,7.093872816,6.113042003,6.373465514,4.501483731,3.716101964,10.88739214,10.50455852,2.763284085,1.981779604,4.588948446,4.428122286,2.170309669,4.01451598,3.968118407,0.769348599,4.246301667,1.639463717,2.199405372,0.050188223,1.232292362,0.485735943,0.164142649,5.095025619,2.251567621,0.824238327,4.746989879,3.358846331,3.712859865,0.06253622,0.321119959,0.113967146,0.052555009,0,3.687060688,0,5.263796879,0.564719594,1.057900773,1.418351888,4.773432003,6.956647971,9.05104413,2.472695713,4.216097833,5.223082689,2.503603156,3.462693665,0.372060582,0.800993057,1.924935988,3.692226314,1.702169914,4.330759159,3.133464888,1.042364175,1.095114259,0.045023522,0.047817548,1.817786958,1.788059224,1.146785541,1.735132207,4.68166852,2.856109253,3.194433812,0.214497868
TCGA-DD-A4NA,1.338280585,11.46210944,11.93331736,11.76209459,7.430532839,6.673967635,5.244795746,4.109719935,5.632910886,4.576999732,11.00299626,9.977113174,5.172383502,2.799667584,7.043661656,5.508815263,0.25761413,5.729753962,4.60210051,2.273456211,5.819154668,2.092308937,3.229572542,7.496253811,1.743644217,0.856547538,1.3822799,4.359605503,0.768332557,0.980317832,6.624293943,5.318396386,5.318566308,0.140647793,0.463308566,0.045023522,0,0,1.879548943,0.203263813,5.496372865,0.670296504,1.630917966,2.238725727,6.37321318,7.35189948,1.435628594,2.872139252,2.921436331,5.4555508,0.633384709,2.783854729,0.122738972,0.310921735,1.801779482,4.03570308,1.804260116,3.155036775,4.104386986,0.771885579,2.609589506,0.562181356,0.698929647,0.951289378,1.126378217,1.19093086,1.791522378,4.647590817,3.193645601,2.749920365,1.862153795
TCGA-DD-A4NJ,1.340586685,10.24160783,10.57160922,11.01935311,6.097100876,5.875509778,5.069341276,5.313209566,3.585972034,2.672990994,9.77233965,9.316323171,4.279040354,3.640701898,5.845698286,4.54075885,1.207892852,4.896451085,3.972462907,1.751849302,5.636441916,1.545918961,2.196166363,1.042994464,2.589284107,1.462575888,0.28534303,4.579373267,1.478091687,0.531069493,3.506398832,6.940896137,4.385838248,0.214995135,0.538637485,0.261831659,0.047817548,0.067914014,0.88009775,0,4.40233335,0.49139136,1.262493294,1.349252032,4.964948434,6.949020093,9.260383979,2.744871502,2.475007038,5.800043086,1.118559071,2.304627854,1.258820397,0.517124486,1.647959145,5.234823178,1.932892674,4.425271302,3.558439082,1.198179807,2.067535467,0.080657663,0,1.143785225,0.549817006,1.038436182,1.900258212,5.272362914,2.402149132,3.17336733,0.702834822
TCGA-O8-A75V,1.341674073,11.46819957,10.84674206,10.41838942,6.3943718,5.907477172,4.86812866,6.739578112,2.016638942,0.48398341,9.755385847,10.16706985,2.567569784,2.105409894,5.515646229,4.41013755,1.353605591,4.904830881,4.511891778,0.587268968,5.183776295,1.286230606,1.948301812,0.272023189,1.115299644,0.290896181,0.034215715,5.403731274,0.885886687,0.525968621,2.675793354,3.745194298,3.145449214,0.332622014,0.193456366,0.06474492,0,0,0.605873566,0.149779631,4.356932568,0.486559928,1.069083442,1.533363998,3.625445847,5.178280413,8.931899303,1.852678063,3.884607689,4.776246144,0.793438142,2.833760431,0.706464246,0.305795461,1.337539842,3.88156674,0.703986604,2.014391003,2.608407124,0.459746354,1.037803898,0,0,2.045128395,1.381061828,0.873655733,1.392537245,4.107026622,1.838669451,2.72283758,0.277151611
TCGA-ED-A4XI,1.349668135,9.610517736,10.37201192,10.30713989,5.468417143,6.066364783,5.025179437,4.551159145,5.158135023,2.460821183,9.665827274,8.691971332,3.158417821,1.631569968,4.167293692,4.878641975,3.14505786,4.015105014,3.980116723,0.943058639,4.82831677,1.645701659,2.838306392,1.361431504,0.947703556,0.321004474,0.256165277,5.690322105,1.579518089,0.904734561,3.842435834,5.68569071,5.128767677,0.653518671,0.440420721,0.113567157,0,0.074368422,1.933799222,0.176578094,5.443052938,1.39088776,1.162983392,1.00913215,4.172887498,5.659867489,8.779254138,1.921169705,4.368733433,4.846558504,1.123268887,3.332435836,0.665392771,0.323543009,1.669208225,3.586200283,0.559638645,3.878362415,2.659445102,0.512176309,0.265556916,0,0,2.653610384,0.754716506,0.736388401,2.15885403,4.490801149,1.376234808,2.109962253,0.304744658
TCGA-DD-A4NS,1.351862266,9.449949645,9.657677694,10.04062152,7.205433569,6.701942667,4.968459445,5.913341829,5.153035153,2.921093517,10.20251629,9.559537317,4.577029955,2.244491329,5.780247098,5.14018968,3.511430086,4.534808661,4.234654595,1.674053819,5.013332724,1.597221268,3.030865735,4.164931055,1.878450703,0.502228749,1.101582847,6.813197583,2.109962253,0.843983844,5.367993024,7.309360843,5.850499414,0.810072871,0.319155458,0.20851726,0.08841301,0.164271398,2.047154457,0.103262627,6.13271872,0.957840327,1.185105363,1.589715556,5.269956984,5.830620415,7.346639603,2.750242034,5.502225566,5.876782133,1.456122744,4.023716657,1.001153695,0.437014622,2.85013932,4.232990697,1.170245565,5.453754607,3.054657494,1.255500733,0.731270148,0.147697444,0.054084393,2.25740293,2.510582213,1.897588954,2.787557838,5.175053473,1.656862432,2.829890141,0.820240244
TCGA-DD-AACJ,1.353525741,10.13218867,10.07732526,10.64653702,2.845791104,3.953200042,1.221320307,0.94673086,2.657251271,0.929563784,7.008814036,5.620489641,3.27403797,2.481763919,3.059078342,2.615769394,0.184216808,3.641361056,3.572162076,0.481918878,4.588888498,0.059216817,0.357157849,0.56774013,0.637749339,0.074231394,0.634500338,2.208891775,0.174150712,0,2.510632846,1.622930351,0.691266147,0,0.028144768,0.096936483,0.033511102,0,0.537246361,0,2.779364793,0.028852006,0.708231388,0.11516645,3.572344008,2.699707087,9.675987721,0.914641057,1.514198023,4.734059245,1.677801374,1.163627539,1.864374364,0.026870865,0.206768235,4.33056557,0.131194352,2.428222807,1.393690764,0.072586047,0.01235413,0,0.060185765,0.657731457,0.236462004,0.07819992,0.943358763,3.168465538,0.513288603,3.095907546,0.075053365
TCGA-DD-AACQ,1.362223502,8.577568559,7.988022826,8.481816381,0.96473131,2.581254823,0.625831558,1.042434221,1.700972307,0.704871964,5.064671639,3.865483368,2.745366427,1.824401279,3.698018399,1.071556751,0.210014738,4.017253839,3.807210645,1.06942721,4.544460657,0.153805336,0.249263286,0.021621858,0.25821739,0.040401515,0.647176336,2.377595776,0.069289713,0,2.85013932,6.919294789,4.808791749,0.248777694,0.037733627,0.159112461,0.826762016,0.032241931,0.431248532,0,2.112366523,0.148869044,0.737427183,0.188400925,4.906366321,7.269402565,8.356149974,0.8230156,1.625738062,5.571412878,0.792355631,1.237441347,1.821710215,0.0360461,0.534360472,5.105024292,0.060185765,1.580869063,1.045722536,0.02474519,0.064882852,0.11209958,0.040682059,2.237043569,0.605683963,0.083928155,2.46694029,5.518708227,0.78014209,2.107386579,0.080521232
TCGA-BC-4073,1.363098575,11.39836929,11.53162173,10.79438443,7.914751067,7.015896707,6.848739353,6.651937134,6.140042399,4.654985383,11.31795561,10.01978238,3.572610801,3.596100284,7.608489183,6.331289601,0.871685968,5.211720903,4.907938573,3.477172166,5.803588698,3.447420505,5.595166459,0.657822903,2.640435837,1.953898433,0.057831475,6.580014297,1.42320165,1.459484079,2.657319879,7.774924076,8.1505546,2.798320152,0.652601218,0.560910561,0.053667449,0.217354814,2.543669095,0,4.884817678,1.394129957,2.325530332,3.211043353,6.464287614,6.332874389,7.902107354,2.53037044,5.414622665,6.035769052,3.417096378,4.971879186,0.476433536,1.312316654,3.341274184,5.77665674,3.156364254,3.578045052,4.857274399,2.59667281,3.263980864,0.133432007,0.310689118,4.117794765,3.316739501,3.46571332,2.701970382,5.114550266,3.062104438,3.214497868,3.169604367
TCGA-UB-A7MC,1.36580505,7.340270282,7.028969109,9.283710222,4.439556652,4.085518136,2.360869904,3.302976998,2.292634528,1.113433803,7.790845005,6.848748115,3.618555826,3.261590989,2.335854801,2.665165342,0.074505436,3.677113547,2.917870894,1.542406646,4.552788965,0.861796599,1.043764442,0.166329818,0.473007568,0.247319935,0.516519498,1.868647261,0.137241192,0,2.452832614,4.842702331,4.5648598,0,0.05699963,0.098823768,0.045442971,0.064606975,0.20614307,0,2.57104572,0.077379741,1.582315132,1.871488844,5.076452206,2.009633819,8.434003063,1.328434383,0.600174586,6.342974238,0.575602777,1.637424768,0.694033266,0,0.574828124,4.683556107,0.662843517,4.08171457,1.424223407,0.31741985,0.128689329,0.076695902,0,1.516216908,0.388024176,0.115699153,0.927289674,3.380867949,0.818605184,1.089091319,0.360308085
