"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-7850",-0.203693018293882,0.263675014253761,-3.97271256283387,0.00011020305658224,0.000806583460821765,-1.42685595687385
"hsa-mir-4286",-0.204332330338995,0.253529500899083,-4.1220845695012,6.20394259427375e-05,0.000470549033057618,-0.878504749361971
"hsa-mir-548e",-0.211448753852207,0.759651131529319,-2.7948687913321,0.00587401571580907,0.0281145637695595,-5.14554892924383
"hsa-mir-4636",-0.218220122483772,0.532616593570457,-2.72590788442878,0.00717944925784911,0.0331806979214107,-5.32784933747035
"hsa-mir-7846",-0.220838862763097,0.296942191131968,-4.01601764181551,9.34381087185799e-05,0.000694692025690312,-1.26955514268474
"hsa-mir-4536-2",-0.228172160186218,0.183179316696636,-5.90019300072237,2.33967619877468e-08,3.38533148453475e-07,6.77102984236362
"hsa-mir-6717",-0.231917905186545,0.165551745537476,-5.96494902963708,1.7003151255626e-08,2.51834074896318e-07,7.08395737469216
"hsa-mir-3664",-0.237021236443512,1.06298133853778,-2.73081890248482,0.00707843575583783,0.0330385549794813,-5.31500304085959
"hsa-mir-378i",-0.238871648678776,0.196257466777773,-4.25072549743966,3.73769328957403e-05,0.000299174513944202,-0.393385863053087
"hsa-mir-600",-0.243036030948791,0.182359396517697,-5.59564539120881,1.02157638891509e-07,1.29756987661498e-06,5.32840740334655
"hsa-mir-3199-1",-0.266189412890958,0.324972220516644,-4.82293942335289,3.45329573145014e-06,3.40086349259566e-05,1.90217301054711
"hsa-mir-6723",-0.276869110091142,0.316992171395991,-4.50338129007541,1.33915609594624e-05,0.000113979756401578,0.593085702169818
"hsa-mir-1291",-0.285038253360436,0.564152903381431,-3.84806242708117,0.000175949668934822,0.0012442155160391,-1.87189358301845
"hsa-mir-4777",-0.286495522326405,0.549567968510153,-4.12907254217625,6.03719897552863e-05,0.000462687392455578,-0.85245575287075
"hsa-mir-4454",-0.294078867090684,0.276829711416166,-5.11267598995021,9.58940506464845e-07,1.03664775440251e-05,3.1453488185619
"hsa-mir-744",-0.302392662513933,5.46552342441121,-2.67547581959506,0.00829496999103502,0.0373381864111968,-5.45855689470608
"hsa-mir-30c-1",-0.303911044849519,8.4209766852331,-2.6091347367252,0.0100003181707948,0.043442490714238,-5.62711478597254
"hsa-mir-4433b",-0.305691201560554,0.281049361870093,-4.86038382793784,2.93436485585619e-06,2.96535324069655e-05,2.0598930954023
"hsa-mir-374b",-0.314540264966231,6.50951201482391,-2.97957220501825,0.00337025358348593,0.0175258411127643,-4.63718687949464
"hsa-mir-551a",-0.318438356173367,0.298994013420464,-5.27203566091481,4.6444416889151e-07,5.29466352536322e-06,3.85082161751386
"hsa-mir-6125",-0.320636108583044,0.392286059821938,-4.94269507321085,2.04549698587523e-06,2.11405485188533e-05,2.40970175405383
"hsa-mir-4442",-0.321348349747558,0.297584428314548,-6.14172996687296,7.04323804164309e-09,1.12273989460429e-07,7.94881741935134
"hsa-mir-4683",-0.32204721565799,0.211468325950616,-6.23373719890444,4.42719981589944e-09,7.24135900322335e-08,8.40491085385072
"hsa-mir-5091",-0.325307326929382,0.433742403841937,-4.7699264407436,4.34249164045663e-06,4.15866606625457e-05,1.68040307637044
"hsa-mir-190a",-0.327262972854239,1.98571052146836,-2.74432583276108,0.00680722779530837,0.0319311608054241,-5.27956359257795
"hsa-mir-5590",-0.33556985378008,0.449478044822596,-4.64463551902087,7.41298297787351e-06,6.80186389335614e-05,1.16348056997611
"hsa-mir-4443",-0.337557694708544,0.511560098241305,-4.52132258237752,1.24310409397789e-05,0.000107260495448276,0.664795052811749
"hsa-mir-651",-0.339875885843551,2.20925410946888,-2.8073944864373,0.00566152050976567,0.0273761441616176,-5.11199632074492
"hsa-mir-664b",-0.346223770900269,2.49506972939783,-2.83322605365434,0.00524525184959061,0.0256268018937141,-5.04237528679284
"hsa-mir-153-1",-0.352440707953577,0.657963082759528,-4.15386743319013,5.47946713787151e-05,0.000425904036625467,-0.759745343636732
"hsa-mir-4751",-0.352626923349287,0.259218468488224,-6.57094583390306,7.8259686117213e-10,1.36302286654146e-08,10.1097567576523
"hsa-mir-193a",-0.362044999409875,9.140394311653,-3.30508084297005,0.00118887616812199,0.0069020866427082,-3.67164443341906
"hsa-mir-543",-0.392217947675563,1.35469375685277,-2.64807720535953,0.00896459337255343,0.0399582941558602,-5.52863773077654
"hsa-mir-1296",-0.393414382007738,2.34470786369019,-3.02559249663721,0.00292271304961499,0.015574003530668,-4.50602261289848
"hsa-mir-624",-0.396852556947086,2.32192309767115,-3.62847255948569,0.000390801103389779,0.00259751546104655,-2.62739347110964
"hsa-mir-1275",-0.398567567831619,0.407298693039779,-5.83617649838968,3.2014476696069e-08,4.39556428213911e-07,6.46376819149707
"hsa-let-7g",-0.403941261884467,9.57830905662032,-3.40066977100603,0.000862484185260076,0.00519978446305834,-3.37163930319535
"hsa-mir-30c-2",-0.408758921382204,8.64093979430727,-3.49322602814842,0.000628097878096709,0.00393817369566636,-3.07418657665359
"hsa-mir-499a",-0.425143300767164,0.824421567036533,-2.89417843799791,0.00437141366346583,0.0218686944174979,-4.87583129852033
"hsa-mir-23c",-0.448500419382335,0.571515918161484,-3.7588457213603,0.000244322650379486,0.00170211446431042,-2.18327623384346
"hsa-mir-433",-0.452021035669793,1.41838006885663,-2.85116500240687,0.00497281231435685,0.0244226108702487,-4.99368952718878
"hsa-mir-194-2",-0.459043062094288,12.8822376869436,-2.62495867126431,0.00956712644981022,0.0419481698183986,-5.58725991227157
"hsa-mir-4791",-0.462677159727231,0.476638211043375,-7.15976650430277,3.40819312043565e-11,6.6779283953536e-10,13.2015641844823
"hsa-mir-6502",-0.466024149367255,0.44252955572124,-7.23101516589614,2.31284388871851e-11,4.94370381213581e-10,13.5847297850634
"hsa-mir-30a",-0.468920223591895,14.2651211087233,-2.68542494025879,0.00806322700846327,0.0369925122022425,-5.43294656952019
"hsa-mir-376a-2",-0.468943071208446,1.07429456164203,-3.11119222925129,0.00223275634210896,0.0123888338628524,-4.2573334329816
"hsa-mir-4484",-0.47549084387909,0.452979038200079,-6.19556595392924,5.37011833276439e-09,8.70792464131881e-08,8.21520348772383
"hsa-mir-7702",-0.483387020916662,1.40009050918819,-2.82306777195243,0.00540549964611895,0.0263413078610097,-5.06982218059171
"hsa-mir-3157",-0.484561569995411,0.675517784307706,-6.83093784299456,1.99319851411382e-10,3.57067276671247e-09,11.4578670578445
"hsa-mir-3199-2",-0.489686265884205,1.03553064997149,-5.73782231685552,5.16306929899862e-08,6.79142192406741e-07,5.99581928586939
"hsa-mir-1271",-0.496612617598847,1.64370898425508,-4.69593998982872,5.96194908969491e-06,5.57931653617718e-05,1.37391695596213
"hsa-mir-6815",-0.508309271719888,1.35391236129994,-4.74097004758818,4.91792521355048e-06,4.67202895287296e-05,1.56003074662551
"hsa-mir-335",-0.5181381215658,6.31975391868778,-3.23656880214293,0.00149018571337039,0.00853742347571197,-3.88212061731914
"hsa-mir-23b",-0.518436452626057,10.4901281939389,-4.99671115061394,1.61074288374654e-06,1.68322631351513e-05,2.64155433948848
"hsa-mir-6843",-0.519068760605863,1.01081670979343,-5.12545348073509,9.05257867678288e-07,9.84271704683734e-06,3.20135703586745
"hsa-mir-125a",-0.528577307848669,8.44388353580983,-3.092904138051,0.00236607148782419,0.013013393183033,-4.31097817418814
"hsa-mir-4999",-0.531368515769458,1.27341201263102,-3.96595057670726,0.000113066726246707,0.000817994277192523,-1.45129370654558
"hsa-mir-192",-0.534801434660025,15.1590287092671,-3.20982613341213,0.00162601097500519,0.00924026176430443,-3.96323783623761
"hsa-mir-376b",-0.540414090092454,1.78410572781896,-3.47385922355249,0.000671534673771639,0.00416883406390908,-3.13698935318111
"hsa-mir-4800",-0.545823590125239,0.269738678128152,-12.3070080982634,1.78592891601582e-24,3.73259143447307e-22,43.6489391660616
"hsa-mir-665",-0.549438419972462,0.507651076707162,-7.33950163194283,1.2774532151308e-11,2.86058273531076e-10,14.171640732001
"hsa-mir-6503",-0.556829210281294,0.720136991798605,-6.9292106300064,1.18060491745827e-10,2.17717436248922e-09,11.974607463975
"hsa-mir-133b",-0.56081711395974,0.527745539669313,-7.18431770902411,2.98255594584446e-11,6.03245992917572e-10,13.333389168878
"hsa-mir-194-1",-0.568474880991413,12.6128648809263,-3.31442375134863,0.00115250173192879,0.00671162773299705,-3.64264666484742
"hsa-mir-33a",-0.590579107074947,5.43756670321477,-3.2359399066455,0.00149325482376887,0.00853742347571197,-3.8840349336653
"hsa-mir-1-2",-0.59170143380762,2.10836504758563,-3.10766086181929,0.00225794458482862,0.0124917463648901,-4.26771369821119
"hsa-mir-628",-0.593850608484691,3.78504813604666,-5.50954993182294,1.53662687331527e-07,1.8647710636813e-06,4.92957520716001
"hsa-mir-6842",-0.615042001376959,1.33482596596641,-6.23402697327183,4.42070441703179e-09,7.24135900322335e-08,8.4063536249226
"hsa-mir-328",-0.627162655235722,5.14029090610061,-5.06742755987887,1.17508872887109e-06,1.24176511180142e-05,2.94780029937482
"hsa-mir-376a-1",-0.627769496033048,1.56849049603088,-3.66576971353244,0.000342081709839683,0.00228987792244998,-2.5016750156419
"hsa-mir-29a",-0.647118515376043,12.96530634402,-4.63318509554872,7.78058342746544e-06,7.10450360537014e-05,1.11674982625161
"hsa-mir-494",-0.647519684741985,1.45481439629841,-3.9715883473214,0.000110674318039193,0.00080689299314621,-1.43092119472522
"hsa-mir-30e",-0.647788461871354,14.0379986579536,-7.39792561899177,9.26435380602336e-12,2.09954813363011e-10,14.4894167989502
"hsa-mir-126",-0.658130152252312,12.2466079908776,-6.15972153977067,6.43385149992983e-09,1.03436535652718e-07,8.03768788714832
"hsa-mir-4772",-0.668788564618714,3.15998711240735,-4.13375755272011,5.92781682639128e-05,0.000458856932116954,-0.834971843066775
"hsa-mir-574",-0.675073966297293,7.13987079075479,-6.50947245399339,1.07715072550861e-09,1.84192774061972e-08,9.79518614961361
"hsa-mir-323a",-0.675998287259853,2.23615994693215,-2.86873685237145,0.00471853953890403,0.023356770717575,-4.94573298631658
"hsa-mir-6761",-0.68385651190086,1.53672619402658,-6.104278741182,8.49921196560855e-09,1.33175461975372e-07,7.76432336767077
"hsa-mir-627",-0.694210398990231,1.52402380597342,-7.02439381778469,7.08500269466385e-11,1.33268900686627e-09,12.4787031563507
"hsa-mir-151b",-0.696710201429415,1.87162153414324,-5.72178706599241,5.57894860461093e-08,7.23724298294701e-07,5.92000699918497
"hsa-mir-150",-0.697450678971872,8.51418534055524,-3.00736057819504,0.00309302460422378,0.0162968607298177,-4.55819916657178
"hsa-mir-27b",-0.699525246213363,11.2040886101487,-6.68868096942693,4.22648363088534e-10,7.50001482046729e-09,10.7167489211854
"hsa-mir-4788",-0.709347805127535,0.581156276040525,-7.62594924578659,2.61682109703342e-12,6.39252010846735e-11,15.7406311449698
"hsa-mir-4732",-0.717614553209628,0.56723961010482,-7.63928212412929,2.4291669966052e-12,6.01218831659787e-11,15.8143152490223
"hsa-mir-154",-0.731637852599829,2.87954978071137,-3.57477628119197,0.000472555073996249,0.00307569582763649,-2.8064938189108
