"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change"
"RAD9B",0.104340724418111,0.401976635690362,2.67094956319852,0.00786081022940137,0.0137523542071651,-3.91616527022472,"NOT"
"EIF1B",-0.17175549131987,5.48489536683305,-2.6697513151471,0.00788843137410149,0.0137992502099836,-3.91930795131337,"NOT"
"SEMA3B",0.532437612963926,2.17761006054474,2.66930120928984,0.00789882940917529,0.0138160112086681,-3.92048810542197,"UP"
"DOK7",0.383699661019223,1.10877411815834,2.66921942967916,0.0079007199474307,0.01381673001179,-3.92070250666248,"NOT"
"KIFC3",0.262216143589082,3.60888940291197,2.66921279047859,0.00790087344684593,0.01381673001179,-3.92071991234647,"NOT"
"MNT",0.145760461129163,1.83675974436691,2.66879652472038,0.0079105029349697,0.0138321401428772,-3.92181113343728,"NOT"
"NDUFA3",0.296163526698834,5.88459553982019,2.66844662890203,0.00791860524463609,0.0138448769729786,-3.92272824165753,"NOT"
"RIBC1",0.131555824051195,0.661471662781237,2.66820995388688,0.00792409000248266,0.0138530351205712,-3.92334852215922,"NOT"
"COMMD9",0.204920134779519,3.80559232084626,2.66739632603948,0.00794297124670651,0.0138846091390001,-3.92548048155221,"NOT"
"AMOT",-0.322272443628709,1.31642141019868,-2.66681678629722,0.0079564448352177,0.0139067248276747,-3.92699867379301,"NOT"
"IFT122",-0.171809146330514,2.36942956713004,-2.66655426655744,0.00796255485452995,0.0139159668140365,-3.92768627916678,"NOT"
"DERL3",0.293001666211091,0.89192250067319,2.66635050982253,0.00796730009990877,0.0139228219550301,-3.92821992433497,"NOT"
"LRRFIP2",-0.172952251411403,3.69715417031702,-2.66605016924778,0.00797429929920787,0.0139324473246696,-3.92900645371254,"NOT"
"GLB1L3",0.116515688129746,0.122695611202096,2.66604349252521,0.00797445495771086,0.0139324473246696,-3.92902393768489,"NOT"
"UBE3B",0.127247140662742,3.10377169454707,2.66572273990182,0.00798193607662216,0.0139440780871901,-3.92986382539666,"NOT"
"AFDN",-0.271317805389962,3.97902290606023,-2.66545633994307,0.00798815428764786,0.0139535004337039,-3.9305613169441,"NOT"
"ZNF225",0.126886844190131,1.01191161334109,2.66521733364039,0.00799373679054425,0.0139618105112303,-3.93118702877219,"NOT"
"CRLF2",0.286496307927405,0.338198372649907,2.66502726862285,0.00799817866754164,0.0139681268689722,-3.93168457498207,"NOT"
"GRP",0.188671387103823,0.182837623274948,2.66371732107706,0.00802885291118015,0.0140202497533622,-3.93511278188741,"NOT"
"ATG12",0.154787858251302,3.39159409828346,2.66348088060704,0.00803440074233308,0.0140284898319078,-3.93573138647066,"NOT"
"RHPN2",-0.299933798480194,4.0715851182118,-2.66249717472981,0.00805751938075106,0.0140674046060347,-3.93830450892141,"NOT"
"ABCB1",-0.606036098643164,4.13556344690836,-2.66239589385335,0.00805990303155692,0.0140701144327839,-3.93856938158384,"DOWN"
"METRNL",-0.469156431987011,3.2481885268501,-2.66225133590826,0.00806330630800681,0.0140746034699591,-3.93894741681514,"NOT"
"PM20D1",-0.132504525110914,0.217005117386687,-2.66199985314259,0.00806922995466565,0.0140834904654871,-3.93960502516938,"NOT"
"IFI27L2",0.4512078139442,3.16404118685227,2.66135323670497,0.00808447888366206,0.0141086496689816,-3.94129560248316,"NOT"
"DYNC2I1",0.172291130167325,1.80637928985833,2.6612448101471,0.00808703840238895,0.014111661009263,-3.94157904463516,"NOT"
"ZDHHC12",0.233644817997651,5.10705933367083,2.66117993484368,0.00808857019774518,0.0141128785642448,-3.94174863239479,"NOT"
"ZNF208",0.118783652464239,0.155647714428359,2.66092770007206,0.00809452828577384,0.014121818035218,-3.94240795057429,"NOT"
"SRP19",0.175032217304698,1.77631174148022,2.66088520169445,0.00809553253650641,0.0141221140257964,-3.94251903142664,"NOT"
"GPATCH2L",0.110414315199111,1.22349846201068,2.66044616646515,0.00810591363747908,0.0141387655561059,-3.94366646683208,"NOT"
"HOXC8",0.183528271833778,0.179615008534032,2.66027339033823,0.00811000225169301,0.0141444390951244,-3.94411797369269,"NOT"
"NUP54",-0.164310272609644,3.56748455760638,-2.66006366170106,0.00811496780809375,0.014151640758606,-3.94466600854885,"NOT"
"DUOXA2",0.559415704656824,0.78811587450626,2.65924031396438,0.008134487891332,0.0141842198690467,-3.94681706713615,"UP"
"ZNF518A",0.21062535797897,2.03011667134326,2.65891355267396,0.00814224649420541,0.0141962857216332,-3.94767057748158,"NOT"
"REEP5",-0.189243188785496,6.58577043983562,-2.65879751986306,0.0081450031701347,0.0141996289554759,-3.94797363429566,"NOT"
"PGRMC1",-0.362031116106591,8.85296631582349,-2.65852451623581,0.00815149242311901,0.0142094780356028,-3.94868662021117,"NOT"
"BTG1",-0.332899651140968,6.31829416085527,-2.65844659466328,0.00815334545832011,0.0142112441800818,-3.94889010996261,"NOT"
"LRRC8C",-0.163713606547551,1.17599233921237,-2.65830800102229,0.00815664225724369,0.0142155261751798,-3.9492520286809,"NOT"
"FGFBP3",0.191922751247004,0.821390927478076,2.65823125207596,0.0081584684394085,0.0142172445379229,-3.94945244042281,"NOT"
"NANOS3",0.14575040752345,0.260791600704347,2.65806676517191,0.0081623835158984,0.0142226023553204,-3.94988194027867,"NOT"
"ZNF557",0.137048449109177,1.69731731963548,2.65779917679331,0.00816875619405437,0.0142322408936979,-3.95058059859084,"NOT"
"LRRC52",0.217715174903661,0.245786850239917,2.65688208065483,0.00819063096695727,0.0142688836190553,-3.95297456965822,"NOT"
"IBTK",-0.245101214888185,4.38334226508576,-2.65681889847443,0.00819213993727464,0.0142700432240708,-3.9531394698713,"NOT"
"LCMT2",-0.152946925006354,1.94153260919474,-2.65565165173252,0.00822006206525339,0.0143172074324398,-3.95618520458324,"NOT"
"MTERF2",0.197555163095398,2.84657462102722,2.65549984972072,0.00822369964942728,0.0143220689345368,-3.95658121143286,"NOT"
"FILIP1",-0.148235797096955,0.663798233240226,-2.65533406115691,0.00822767404055412,0.0143252887402808,-3.95701368009192,"NOT"
"SDSL",-0.532543225864696,5.73839468692713,-2.65532724126631,0.00822783756833443,0.0143252887402808,-3.95703146959575,"DOWN"
"SACS",0.163463729828302,0.842345069729001,2.65531678690642,0.00822808824932269,0.0143252887402808,-3.95705873943063,"NOT"
"IL12RB1",-0.247132866085981,1.21196917317433,-2.65520566109551,0.00823075331547749,0.0143284544085591,-3.95734860083748,"NOT"
"KIF26B",0.285382530821002,0.576455064180238,2.65509084611469,0.00823350767110774,0.0143317748485561,-3.95764807278795,"NOT"
"SLC43A2",0.311051302763193,2.28154533424213,2.65504802051135,0.00823453524847754,0.0143320891729571,-3.95775977161764,"NOT"
"PAGE2",0.784720662839574,0.779776823424795,2.65459226953231,0.00824547788552195,0.0143496586754003,-3.95894836505971,"UP"
"RAD51B",0.120331803645718,0.697840654159919,2.65441850951812,0.00824965332215929,0.0143554487725481,-3.95940147729925,"NOT"
"GIMAP7",-0.374971544026604,4.0240174649882,-2.65420754267109,0.00825472538762306,0.0143627977669892,-3.95995157488984,"NOT"
"DEPDC4",0.10699875691777,0.624288594975498,2.6540146995724,0.00825936417157709,0.0143693914401867,-3.960454377705,"NOT"
"RPRML",0.203938422870881,0.230140255512023,2.65324583414043,0.00827788228441696,0.0144001281108892,-3.96245870147771,"NOT"
"SLC25A12",0.271541893446703,1.44328241545371,2.65289176480912,0.00828642257012346,0.0144135029100595,-3.96338152153747,"NOT"
"DCX",0.0787438759143559,0.0955456076555346,2.65284678408148,0.00828750808843398,0.0144139093806549,-3.96349874744987,"NOT"
"PALLD",0.41599278153328,3.53857640248905,2.65232780267779,0.00830004188726905,0.0144342249511284,-3.9648511448265,"NOT"
"CASD1",-0.191558191039013,2.79383060232861,-2.65156446990154,0.00831850788784777,0.0144648517079717,-3.96683982505464,"NOT"
"FEM1A",0.0753441016534135,0.264447384335673,2.6514826448642,0.00832048952799804,0.0144668108614113,-3.96705296770427,"NOT"
"PPP1R16B",-0.266934943489661,1.50007682009247,-2.65134397744652,0.00832384874568726,0.0144711645562287,-3.96741416219842,"NOT"
"M6PR",-0.320160117966002,4.19127955791948,-2.65125945382843,0.00832589692730055,0.0144732383302704,-3.9676343164635,"NOT"
"CARD19",0.219074552171566,3.22768397567522,2.65062267090357,0.00834134204260194,0.0144985977095909,-3.96929269369187,"NOT"
"NFKBIE",0.347716219463409,4.20521374459919,2.65054025491916,0.00834334291421433,0.0145005860159635,-3.96950730194397,"NOT"
"APOC4-APOC2",0.335383069782564,1.4947292600624,2.64896503861255,0.00838166847879031,0.0145656991198122,-3.97360786859075,"NOT"
"CKMT1B",0.231626068186024,0.243269732091669,2.64747205233879,0.00841813916233052,0.0146262467845556,-3.97749220076954,"NOT"
"METTL2B",0.18499701092465,2.88831269933864,2.64746798460813,0.00841823872317162,0.0146262467845556,-3.97750278097385,"NOT"
"RB1CC1",0.27917199052191,4.17464139867505,2.64721414531381,0.00842445372673782,0.0146355422495001,-3.9781629881902,"NOT"
"ARHGAP6",0.110598347337252,0.55773430531435,2.64638464890838,0.00844479185377845,0.0146680327773208,-3.98031998753058,"NOT"
"AP1M2",0.88693755622328,2.45010295952598,2.64638067049609,0.00844488950515095,0.0146680327773208,-3.98033033130837,"UP"
"SNX3",0.213854789878585,7.31481916472534,2.64550198367822,0.00846648199558639,0.0147040276965326,-3.98261452791698,"NOT"
"OR56A3",0.130950999409316,0.121544648698914,2.64519611504467,0.00847400990443084,0.0147155912964772,-3.9834094788477,"NOT"
"CCDC194",0.0797651894363426,0.162272566132019,2.64422200236052,0.00849802439803776,0.0147557794601536,-3.98594060031988,"NOT"
"METTL2A",0.182956953339057,2.82162942005522,2.64411395468033,0.00850069182279665,0.0147588966071765,-3.98622129444794,"NOT"
"SCNN1D",0.327545044628954,2.00558077542802,2.6439446292108,0.00850487355308929,0.0147646419813095,-3.98666115817162,"NOT"
"TCF24",0.062943297078736,0.0639601051247053,2.6432752072586,0.00852142395025251,0.01479185624356,-3.98839987639394,"NOT"
"ENTPD4",-0.216599929467209,2.80407587894628,-2.6417126973754,0.0085601670422318,0.0148575840108323,-3.99245659368484,"NOT"
"XPO7",-0.21303938283241,3.6207770066794,-2.64113557362012,0.00857451699100693,0.0148809643081875,-3.99395438356786,"NOT"
"ABCF3",0.117424991826694,4.74640880590505,2.64090415350735,0.00858027721853187,0.0148894339877733,-3.99455489153224,"NOT"
"PLCXD1",0.43374857691152,3.37250592543707,2.64074566789178,0.00858422405217509,0.0148947554539433,-3.99496611370609,"NOT"
"SHROOM1",0.34484200590931,5.35686894714711,2.6388232503604,0.00863222869738446,0.0149762396628497,-3.99995230479966,"NOT"
"CCR3",0.217012665667673,0.231763754648812,2.63879421433384,0.00863295559786275,0.0149762396628497,-4.00002758887912,"NOT"
"ZNF664",0.235325490589089,5.02612779067586,2.63855625578965,0.00863891482454526,0.0149850412861231,-4.0006445332671,"NOT"
"KDM3A",0.181083358265821,2.5864784249597,2.636254736358,0.00869674280133089,0.0150838032945182,-4.00660880245624,"NOT"
"FAM217B",0.282274706577578,1.64236152235301,2.63597465922088,0.00870380366398066,0.0150945025928274,-4.007334264456,"NOT"
"HSPE1",0.305677436465422,5.72082170408629,2.63488784338628,0.00873125146170624,0.0151405519556806,-4.01014865312231,"NOT"
"CD3E",-0.480883692671128,2.77727922078707,-2.63482042096499,0.00873295678586752,0.0151419573494891,-4.0103232114147,"NOT"
"FLT1",0.279699155082028,2.87099299022796,2.63471409118636,0.00873564680595528,0.0151450696315132,-4.01059849302628,"NOT"
"STK17B",-0.298305329456524,2.08438840599339,-2.63466739749284,0.00873682833705551,0.0151455662628129,-4.01071937688791,"NOT"
"MYOZ3",0.0515262011888639,0.130711419014392,2.63454832222207,0.00873984205089006,0.0151492386133078,-4.01102763780222,"NOT"
"IHO1",0.0768064110805842,0.129693120831281,2.63444384138851,0.00874248715735414,0.0151522713499528,-4.01129810568097,"NOT"
"CRMP1",0.348643900501635,1.44469428471698,2.63417365829599,0.00874933062181585,0.0151625792146401,-4.01199747627845,"NOT"
"PRKY",0.1989277014927,0.561396481590789,2.63318001931881,0.00877453983329126,0.0152047095257677,-4.01456892024462,"NOT"
"S1PR4",-0.319590671462177,1.57663913691733,-2.63299792873447,0.00877916663518571,0.0152111692232211,-4.01504005178576,"NOT"
"LUZP1",0.151880469124359,1.97675380743922,2.63251112288647,0.00879154679585975,0.0152301452690946,-4.01629943275956,"NOT"
"STAT4",-0.259169045408506,1.25978933024934,-2.63249650239894,0.00879191885754484,0.0152301452690946,-4.01633725290533,"NOT"
"ADAM10",0.191288228030983,3.52715252799414,2.63225038390864,0.0087981841925219,0.0152394385015522,-4.01697387951376,"NOT"
"PLD4",-0.271094413926348,0.970259679041356,-2.63074784700752,0.00883652054525326,0.0153042747334934,-4.0208591939,"NOT"
"SPIN4",0.204661293843872,1.20169039680041,2.62920994957378,0.00887591413445024,0.0153709285711833,-4.02483372298774,"NOT"
"DCP1A",-0.14515506651843,2.75066568517069,-2.62892293298485,0.00888328353838564,0.015382116327571,-4.02557523733015,"NOT"
"STXBP3",-0.191379243820908,3.505785504901,-2.62858216536114,0.00889204016947935,0.0153957036434831,-4.02645551711909,"NOT"
"KCNJ4",0.503341444117911,1.6066903053043,2.62811417997601,0.00890407849804252,0.0154149695380988,-4.02766424927801,"UP"
"MYOCOS",0.0648797319497675,0.0708514311339115,2.62790994006821,0.00890933688767947,0.0154224950871022,-4.02819170337968,"NOT"
"SNCAIP",0.284952733260112,0.746605947172773,2.62767591774948,0.00891536548159073,0.015430128442147,-4.02879602247925,"NOT"
"UBAP1L",0.145695942753856,0.720148494427224,2.62766796777212,0.00891557034329361,0.015430128442147,-4.02881655090252,"NOT"
"GSTCD",0.171447745656693,1.40446608352969,2.62758126668034,0.00891780480391619,0.0154324171698779,-4.02904042647204,"NOT"
"H1-7",0.121973139766551,0.120529798270492,2.62719598509899,0.00892774035429298,0.0154480309372115,-4.03003519642307,"NOT"
"GYG1",0.199814502358064,2.77264188813448,2.62708018156838,0.0089307286071504,0.015451621550265,-4.03033416541946,"NOT"
"ERI2",-0.198571434111057,1.87775956591549,-2.62697584217428,0.00893342180142159,0.0154547009816844,-4.0306035266355,"NOT"
"SMOC2",0.467796581979312,2.33398800890139,2.62685626386351,0.0089365092357791,0.0154584617438784,-4.03091221571477,"NOT"
"CRTAC1",-0.17004194780662,0.296911604121864,-2.62679539208466,0.00893808127292841,0.0154596006561608,-4.03106934980557,"NOT"
"TMEM87A",0.177358246480174,3.26655632548304,2.62638278075074,0.00894874365586245,0.0154764606910107,-4.0321343696938,"NOT"
"MTRNR2L3",-0.08865735158068,0.179913789148927,-2.62627010758725,0.00895165724959817,0.015477378875477,-4.03242517012579,"NOT"
"SRRM2",0.268401864745521,5.64101469437537,2.62626167106981,0.00895187544209784,0.015477378875477,-4.03244694361762,"NOT"
"FAM180B",0.0706701210359921,0.103175211006323,2.62625613516149,0.00895201861912971,0.015477378875477,-4.03246123099923,"NOT"
"DPEP1",0.418044166729345,0.807498090971151,2.62574463780968,0.00896525650424617,0.0154986826019973,-4.03378120626989,"NOT"
"CFAP97",-0.226286318950537,3.19616885190917,-2.62548295994069,0.00897203567999844,0.0155088176260347,-4.03445639868519,"NOT"
"WNT3A",0.38580143423216,0.349250530421,2.6250299507237,0.00898378245670801,0.0155275365628147,-4.03562511854481,"NOT"
"KCNK7",0.161244821217305,0.540302542297342,2.62434973900195,0.00900144660680457,0.0155564781977061,-4.03737963248172,"NOT"
"ZNF516",0.187639242289662,2.46103053084012,2.62309644144624,0.00903407452573112,0.015611271961795,-4.04061119189491,"NOT"
"GABRG1",-0.0484022833999449,0.0456417244932173,-2.62304447392298,0.00903542971590185,0.0156120194243618,-4.04074515507979,"NOT"
"SOHLH2",0.210864678682283,0.195391236226396,2.62275106381818,0.00904308457635684,0.0156236506143082,-4.04150146684006,"NOT"
"FAM89B",0.281566795697912,2.24815183126786,2.6226749075139,0.00904507238975929,0.0156254895259946,-4.04169775859165,"NOT"
"H2BC10",0.0691904840736178,0.0658979809056914,2.62147123584324,0.00907654237889577,0.0156782537355344,-4.04479947234594,"NOT"
"VCPIP1",-0.185675103026986,2.88281788127753,-2.62021169147411,0.0091095781697702,0.015733711565855,-4.04804368841398,"NOT"
"INF2",-0.265987162271191,4.18570292758976,-2.62005522712207,0.00911368948749974,0.0157392059418231,-4.04844658927697,"NOT"
"SYNPO",-0.3025783663532,4.79611893175318,-2.62001713779724,0.00911469058887978,0.0157393284472329,-4.048544667021,"NOT"
"ZNF22",-0.227844092306902,4.60289205972787,-2.61937274822422,0.00913164201345831,0.0157669912765029,-4.05020372275407,"NOT"
"ZBTB39",0.172706405120812,1.65358635906995,2.618511741342,0.00915433589097371,0.0158045625559806,-4.0524198687227,"NOT"
"POU3F2",0.112506159230512,0.115847087009399,2.61845854687083,0.00915573961311212,0.0158053733925189,-4.05255676287568,"NOT"
"KIF5B",0.224939504337282,5.02878354625107,2.61774967922607,0.00917446397930199,0.0158360813010067,-4.05438075271496,"NOT"
"ESAM",0.288664453865057,4.26420181340672,2.61748701550737,0.0091814108087824,0.0158464557624854,-4.05505649234061,"NOT"
"CDKN1C",-0.511168732868281,2.36700664797171,-2.61722731766125,0.00918828382998554,0.0158567007330123,-4.05572453734663,"DOWN"
"PHLDA2",0.62527743630547,3.54334491328141,2.61696112449013,0.00919533353560349,0.0158672484964253,-4.05640922433063,"UP"
"ASTN1",-0.0863367356492095,0.17175915277776,-2.61461693488461,0.00925762519973711,0.0159731085963854,-4.0624359066598,"NOT"
"MAGEB6",0.102406316853059,0.0915030017640288,2.61419961972971,0.00926875397248663,0.0159906796460488,-4.06350823521281,"NOT"
"ZKSCAN1",0.27103820602353,4.72713541090804,2.61409618743482,0.00927151411048816,0.0159938108128831,-4.06377398812042,"NOT"
"CACNG1",0.251062594675214,0.239475142173052,2.61356284045297,0.00928575840557169,0.0160167500489988,-4.06514417727509,"NOT"
"ZIM2",0.0665182863646824,0.0713285023728559,2.61346458862096,0.00928838459025096,0.0160196468914113,-4.06539656054946,"NOT"
"RBM20",0.160148086586567,0.271492496908294,2.61296753393052,0.00930168061977176,0.0160409435147939,-4.06667322342784,"NOT"
"S100A11",0.615773424843687,7.3866453003688,2.61205081995048,0.00932624709103599,0.0160816699304413,-4.06902714628773,"UP"
"ING2",-0.193921389815512,2.70524244402826,-2.61086990411276,0.00935797937029233,0.0161347431143995,-4.07205830437312,"NOT"
"CILK1",0.353578324991552,3.3834418270927,2.60987992617913,0.00938465542703888,0.0161790885869511,-4.07459834377011,"NOT"
"RDH11",-0.28396373047667,5.47698404347993,-2.60942306711596,0.00939698894588347,0.0161987010954864,-4.07577021719846,"NOT"
