B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TMEM156	2.11970767004049	2.1200061315996	2.13916234695041	2.02526296290322	1.99050635742434	2.01695522607251	2.08098209416486	2.06653335031466	2.04871252196901	2.04308951574507	2.00824080640982	2.01023344173313	1.80259848049495	1.81891372910218	1.75722087781696	1.78722055574932	1.84146684898342	1.80117267818494	1.80436378241644	1.83404785173685	2.06974579065224	1.90570582025011
TMEM255A	1.93135790179171	1.88636357989175	1.89538759730227	1.87107717995657	1.51073070658425	1.79450708764596	1.74764530836537	1.48466586758987	1.90840876523948	1.93007247002494	1.90149062590514	1.83713775607463	1.9353164424937	2.08542693122695	2.06991110115814	2.02470680066417	2.15072397152123	2.15420237483818	1.88623578372674	1.70524473240343	1.44713219750883	1.86566039119726
TNFAIP6	2.06393952646321	2.06153278539183	2.00973394283839	1.95614556753698	1.86428422882461	1.97121519311319	1.95332538125905	1.92986591690228	2.00349875691616	2.01380342219695	1.99759723054563	2.01265900324813	2.05291430476718	2.08383981787006	2.3011991010903	2.07895774923382	2.05713085815407	2.26856008999322	2.05947612296093	2.20287501912208	2.04151123042922	2.22442902003052
TNFRSF10C	1.88931458933524	1.83213897514885	1.82708732098569	1.82309016913415	1.8163242446126	1.91811653020128	1.88947485968361	1.7928009411538	1.85418277393307	1.87241190333341	1.7791013488603	1.86725738713282	2.05445041901256	1.89794649542145	1.88179696817626	1.94899582008578	1.91131600551122	1.89972669641997	1.95346152433065	1.95782418963603	2.06986133828865	2.23064031148067
TNFRSF11A	1.90241377932063	1.84775034058451	1.82816110065153	1.65566441392753	1.5791825266671	1.79362130307628	1.89179190646311	1.7257233988089	2.15101806977231	1.9639492706612	1.96209888392806	1.93806583020255	1.76056492508295	1.86834966668962	1.94743737541276	2.09362688033005	2.06781440696938	2.13362121522786	1.81115634754272	1.95524569781458	1.69660312756016	1.93679618267303
TNFRSF13B	2.11053674521563	2.17945527252856	2.17088012489588	2.03212385553438	2.07470278333205	1.99474913584692	2.0083106900684	2.03212266944899	2.09045176337895	2.08905440563985	2.05081728691664	2.02473486783377	2.03491957196107	2.0201833029563	2.05548955074663	2.02722169959026	2.02499378619834	2.03401545238748	2.02262309880729	2.03485389408004	2.07034689442554	2.08288741443588
TNFRSF17	1.79712359830271	2.0576700708018	2.26273053675714	1.7178867931113	1.47172634978294	1.71308732725463	1.61216584995595	1.60971189737536	1.87882605088482	1.65931124917535	1.70031815480522	1.63567652944272	1.66060478268716	1.66952511118791	1.64655948032616	1.71416753869914	1.66953146817196	1.75772817222402	1.59193243719755	1.56970561699393	1.78599895087273	1.64535353484933
TNFRSF4	1.73224173144298	1.73006037901664	2.01078887928792	1.76817790210526	1.79450708764596	2.11347573420584	2.19556259831323	2.16540649071252	2.21456067735454	1.78859808973064	2.03840103264559	2.13265225573603	1.75996769349106	1.784164226317	2.17806726855705	2.10133421573225	2.04159360429932	2.18481462738351	1.95039819450196	2.08388998660881	1.81278738665208	1.8289058356937
TNFSF14	1.66007820131189	1.65293676530653	1.64960256193425	1.96913803316625	1.82903325317263	1.92180153917387	2.09923257882428	2.02565328711215	2.06099405846072	1.76001099530393	2.08697731804383	2.19701153829362	1.85835082559458	2.15142591274566	1.78204965744227	1.74331595425556	1.76161672309577	1.63064113641347	1.71385250047096	1.93468528193383	2.07060897714945	2.12420336759241
TNIP3	1.72179266443555	1.84567560116946	1.69771212944561	1.94108202278681	1.93177920223863	1.84109263015493	2.10216647223909	2.0608417061333	1.89786936844867	1.88675119260034	1.76431433048511	1.69074762536928	1.72652065823122	2.05554976451197	2.16612386579537	1.75624755984937	1.8004839055917	1.89620983625249	1.88373106141688	1.98288202352688	1.87986946093109	1.74016686864724
TPSAB1	2.16139629965342	2.14107296579788	2.01622614303552	2.08976711399728	1.88521222341612	2.06873381726428	2.01355345240595	2.1074659933455	1.83184035049246	2.06236787599224	2.10510806168383	2.07570224284443	2.11594210206819	2.08615232420107	2.08835669270168	2.08766525267959	2.09390102158068	2.0937129170656	2.31523719913906	2.31788078195216	2.15020919639728	2.1574620751024
TRAC	2.11947261851017	2.15585490929446	2.04648994214596	2.28749612367522	2.28850361790504	2.29262624362821	2.26808409255305	2.30308101781884	2.30191702828826	2.22028710951179	2.1427335431675	2.11099997676309	2.04381734958316	2.05915301695099	2.0159819857989	2.01065012990074	2.04641212466203	2.06031409413779	2.02069895098132	2.03453779075627	2.1475366754719	2.14069239565677
TRAF4	2.03792821230008	2.10281217355584	1.98079023142378	1.82504253132418	1.85951748285676	1.96454494476574	2.05786535587481	1.98416982040711	1.8989153192396	1.87521151162418	1.91250219547275	1.94124647008459	1.82947827271421	1.83933135026906	1.80008305909184	1.80414771461782	1.87473492428245	1.83769801227626	2.02418858543111	2.03384842539538	1.95540018511421	1.89810743963239
TRAT1	1.71494894257746	1.74269056129487	1.75661055891716	2.14281591037612	2.20383742233286	2.20927496313596	2.18377939403548	2.17667775748668	2.10248247191349	2.17699546645898	1.81412547014507	1.87882947219457	1.58006987545526	1.71175388581559	1.56215910867805	1.46729146977827	1.67060947479971	1.8342527845594	1.85268864210921	1.86007362483033	2.03716595310146	1.66571918167489
TRAV12-2	1.70909218715037	1.6958190990407	1.64960256193425	2.05004966860697	1.97649006801599	1.97769917285673	1.70673462973512	1.96159962187578	1.64919342748642	1.68676954273895	1.67818872015112	1.65408677763861	1.67026113170466	1.66404551686948	1.66919395194525	1.62520232829013	1.70542266739645	1.68795610380909	1.60147192987842	1.64098925733508	1.68661486637537	1.73725241292491
TRAV13-1	1.96514422164148	1.94405525304111	1.87692087360744	2.10480041504449	2.1151782135991	2.14764161361339	2.09628214532316	2.13354040247746	2.00811709225909	1.95046437363136	1.88258961331586	1.8295393724488	1.83622449705556	1.80282439527446	1.86793915346268	1.69664257443475	1.84810976146753	1.86258250796893	1.93414579456048	1.86087130142211	1.83408969673375	1.94768974000642
TRAV13-2	1.94436383898799	1.93586899440942	1.93822667992544	2.08842998652318	2.09628214532316	2.12693775690484	2.04078770843235	2.09079537320185	2.03644134672019	1.87051234725287	1.88796070854629	1.9147955863344	1.91725078896367	1.90473489868881	1.86100311910182	1.87238036703772	1.87892652185035	1.93578255742239	1.81717021115669	1.8536482550853	1.91475830115594	1.96434883247584
TRAV21	1.99460024974736	1.93266842506669	1.99861852658936	2.10104756093785	2.0973874943012	2.13865327780785	2.01959539765421	2.10482464740626	2.21290277191785	1.90015372890823	1.91526630660465	1.89404965749199	1.90540351338556	1.88405843232674	1.8439841304878	1.86259702029685	1.90701377830752	1.7607667523989	1.95377669502446	1.94343182704262	2.03854841684306	1.96458197910249
TRAV8-6	1.80932267060176	1.79407809617555	1.76901764263842	2.0565278613132	2.07716880259382	2.09357700367624	2.02769181214645	2.10102663425177	2.13059133136926	1.79756202635828	1.76468253579987	1.73649399348258	1.85579733419619	1.81368241488802	1.77220333187267	1.70988491044349	1.80700837180535	1.79820912339364	1.79803934775347	1.86402427769237	1.80251206703347	1.93290378839488
TRAV9-2	1.92416044899645	1.96812485247897	1.87265374218573	2.04820819086573	2.1099476726701	2.14975450214571	2.10257411542613	2.1286951410065	2.19450170993001	1.98981220192198	1.9158669162256	1.79373536740411	1.89694655088941	1.82437181295652	1.8030318301007	1.75900106235993	1.82667463051068	1.85251416412635	1.73071491957911	1.87080597214361	1.97982459561524	2.00281847462467
TRBC1	2.11986679930136	2.15100482098871	2.1135509635696	2.26904464120885	2.28345125591575	2.2748015775542	2.22183540808127	2.29540357733903	2.30260037284289	2.24557758898047	2.23761799869337	2.21382116473831	1.95308704400752	1.91720701920222	2.0493627388937	2.00294687389771	2.03542170491471	2.01259525361623	1.9903191044535	1.89718237546547	2.11692719447272	2.03167810032796
TRDC	1.96449950340253	1.95596736890552	1.97814469501357	2.21740439177188	2.06796130034979	2.13998520282064	2.10830667985853	2.08862891170579	1.99825928565058	2.29858261573037	2.2773441966777	2.27960530964088	1.92522879583538	1.83806515159703	1.7952578082104	1.80759662132416	1.89406390111454	1.83940821010001	2.05758711879103	2.04383321618801	2.02409488554562	2.02209958967248
TREM1	2.09699340627478	2.05401760226899	2.04465844516949	1.97932252069381	1.99215673791238	1.93637009872529	1.94224314864886	1.97854975452017	1.93474350116358	2.11975149781779	1.95428973404574	1.97280184853547	2.18904990736217	2.12307586247932	2.03789648474294	2.03338230417364	2.04904726804227	2.07716743768316	2.06889190182732	2.1315154009738	2.0901422953223	2.26654122331289
TREM2	1.75288540260758	1.69271425258563	1.77321669774383	1.74475150180804	1.73067751305457	1.75213893402839	1.70396411804415	1.73154432485688	1.97815200375912	1.72259872221424	1.71775376695987	1.72841690031542	1.8074288358936	2.19979433726663	2.02139513209049	2.23162848626168	2.25119099357025	2.15085910126508	2.09268118946717	2.12393930301809	1.7432985750576	1.8098848219516
TREML2	1.94113966295846	1.78498868750021	1.88230866261059	1.80036411599744	1.90439813323098	1.7687913741056	1.90787651864086	1.91824814671103	1.92275884784211	1.86130849532391	1.91349231053907	1.99725902956308	1.87744152724861	1.82460696671336	1.84631755260691	1.8487483460257	1.84929085144322	1.82458350121916	1.97901688864098	1.8716154290119	2.12003194323637	2.16031384999829
TRIB2	2.19129225513587	2.14999246832541	2.06241627631788	2.16331886384705	2.2027046204934	2.20497668702224	2.06622951394113	2.25020078012896	2.14459246391792	2.13770816792037	2.1715685443389	2.15842152827512	1.9970338323608	2.01646570172458	1.94230175075984	1.79555895755664	2.06008691782851	1.99986643375398	2.19422862438768	2.17533021691932	2.07568083724459	2.01863954620929
TRPM4	1.6052532719399	1.55780754535332	1.93004369709858	1.60813503725601	1.76186186058273	1.64769875615986	1.64887530500444	1.68693131726723	1.57731606178121	1.62577258040801	1.59827702996596	1.60556453735969	1.76519372707412	1.72510520677433	2.0580025214368	2.05422623744282	1.83070100017103	1.85764556195362	1.75121753751073	1.74314367511682	1.79771252218678	1.66271285632094
TRPM6	1.89218925979199	1.86040782942717	1.93147688599172	1.81625248260052	1.75153188341535	1.8424101100866	1.93016928131635	1.85002873148164	1.77817429283116	1.92173771434723	1.79383751839754	1.84194003711635	1.8606458587914	1.82657860681261	1.79828144452798	1.74331595425556	1.79195922936723	1.85209209686499	1.78343959024668	1.76177155823495	2.11223898898701	2.04822944481237
TSHR	1.77715562382114	1.7553163495367	1.97237705615933	1.68730137518967	1.68245116927383	1.71664012530491	1.60396360964391	2.05390240513645	1.69111257256625	1.73521148977725	1.77980263434696	1.70379575162295	1.72377806693924	1.73863354706503	1.64725021237546	1.60844784454036	1.77702283491382	1.79731609041118	1.78307108183806	1.65810470031089	1.75853090137841	1.76539377965176
TTC38	1.81104550901064	1.81210627165135	1.87406512405576	2.08940840408691	1.99309994744991	1.82023501487849	1.91837035534991	2.02738645409462	1.88498601139117	2.09911647059153	2.21530817066166	2.12921235516667	1.98247941281976	1.96879151498419	2.10072232514057	2.07979472406061	1.97231830117569	2.01150011566853	2.10406708422966	2.08869184725746	2.01824422417958	1.89512837867861
TXK	2.07521722029557	2.03818173405197	1.96173601160639	2.13058397478874	2.17489203738958	2.0988900156947	2.02895675329092	2.04292971827774	2.02436701087992	2.07746675095035	2.1819291490456	2.19606460575221	1.92873607855941	1.93054865909852	1.96294305980635	2.01775555700632	1.95754317990259	1.96094064048018	2.02812465418463	2.04065451061562	2.04065664436365	2.02825808851801
TYR	1.73745924402155	1.73473705178245	1.7329365167982	1.67016488436966	1.88804714204763	2.0389139660391	1.86682716009216	1.5791825266671	2.18915403146084	2.0739154420343	1.94334045435653	1.90508906429253	1.72103419317311	1.86286719958802	1.81208030516117	1.84539860216088	1.84924949995262	1.69746691966242	2.0107479458489	1.98138414413961	1.70906779257463	2.01569596009944
UBASH3A	1.66091315597025	1.70306432079308	1.61581580944833	2.14727139173962	2.20027224480842	2.13424566317816	2.04142790465333	2.15131670996784	2.17455226198059	2.07748025399765	1.55177421482574	1.62689321137164	1.55430190801318	1.5065412470241	1.63305507443664	1.61857265878667	1.49891638663307	1.53741712796783	1.71640054101453	1.76152342518966	1.92171290163251	1.66040868557644
UGT1A8	2.13101750730823	2.10600748760042	2.02305812041081	1.95721640679319	1.97562655045529	1.99725902956308	1.97851222522628	1.97042123360185	2.10280972164038	2.10469535337675	1.95200754493377	1.96113136188794	1.96825107247139	1.97319273551989	1.91451714518433	1.91354170561359	1.9617384752585	1.91186358464768	1.93030695864225	1.92150877441325	1.97424301823147	2.08148132981435
UGT2B17	1.83501593914397	1.70300161523189	2.07524488394397	1.44837757039584	1.50931456915173	1.53414063668641	1.48288078870524	1.60875670244879	1.62361009047487	1.66116365251208	1.4938230226208	1.56792224997367	1.59243123474681	1.56535371948202	1.60681411792586	1.59687145298023	1.58090732566824	1.63893913108818	1.51870074058505	1.53596571144461	1.63771706927661	1.63296370962483
UPK3A	1.7340589764732	1.72761661688514	1.75526022165075	1.67631248693329	1.7092548046001	1.71571626580671	1.78000810346607	1.67513527740752	1.78558832035755	1.74908595314739	1.674683515455	1.65773669795592	2.0465071005589	1.69465713730537	1.5791825266671	1.60290865389092	1.66970744001766	1.73315864839633	1.6722298403613	1.7366054710348	1.81547471500878	1.76675772823398
VILL	1.83530449419819	1.85655096612363	1.91104705783824	2.10020752285867	2.1322249191634	2.11017997914517	1.84974833427453	2.10201437287305	1.87152025818444	2.04392575357506	2.04638054691109	1.87467345239167	1.9748808684265	1.8843622800783	2.07413056438346	2.00210613068357	1.7867014988994	1.78582684913142	1.97952403033899	2.00775461476306	1.80390539802587	1.78523052505823
VNN1	1.79946093773718	1.7925897722781	1.75001216740518	1.69677516780582	1.83319993512983	1.68493536755729	1.58121954643066	1.48372238285577	1.90375674082481	1.99460291031131	1.92804588311188	1.82334277813961	2.1569613760227	2.15062978313046	1.69699034858504	1.99518769423985	2.02015578495684	1.86735035880339	1.93720847466675	1.87751736641457	1.93137134403786	2.14857966543856
VNN2	1.93221485352104	1.95405908948959	1.90478443390367	2.10203473626976	2.11973534033824	1.96364173184634	1.60495821458674	2.03269909250013	1.95609059507325	2.15711769730316	2.12272727755069	2.00495242469002	2.22202448784603	2.10474150160095	1.55777604408998	1.62009027314241	1.56266885295612	1.59523678209158	2.05593363867472	1.76192601508395	1.65362315984202	2.29976290462082
VNN3	1.84165220088795	1.84746615234147	1.66919395194525	1.70825971228199	1.92016550701553	1.83067375903782	1.82233632431732	1.86322554714646	1.96126085056446	1.87108005558743	1.79367088767517	1.88845809772952	2.03473453385062	1.83117981972648	1.94179316038752	1.9242917222469	1.77089062047846	1.78188910763625	1.89589942370769	1.88184311419203	1.95440093720355	2.20160910882722
VPREB3	2.22882155080653	2.20954446941008	2.09505533642356	1.96623107424859	1.86907721801906	2.02423787791013	2.01765485814683	1.96312781078266	2.08121365108075	2.01818438962873	1.99980661544049	1.99004930334089	2.0064312655078	1.96541034161864	2.01893890251922	1.98786260780963	1.96879015623037	2.00178977732993	1.94520114220254	1.93792602169769	1.96642736830533	2.01980194200961
WNT5B	1.6889436645527	1.67913885117807	1.8998545694713	1.67001558730935	1.5791825266671	1.62350669280823	1.64365158730211	1.76186186058273	1.687307143106	1.67640452622173	1.55405580338646	1.65434055533137	1.74262116537796	1.69183291702765	1.67954224066266	2.11462300743265	1.97687617721272	2.00411174835301	1.80349256777203	1.71337103802452	1.69856841027769	1.74236209317575
WNT7A	1.70526641828302	1.75786825281712	1.78113402496874	1.97847663627027	2.05197639549937	1.96359636357023	1.89380038770954	1.97719496974535	1.90628921540722	1.85646787230586	1.67832590179718	1.71760900796543	1.91603492888509	1.78070105079192	1.80190409208864	1.66500978302668	1.75771014096811	1.83015167832116	1.78698562469783	1.74431781906078	1.91787382613081	1.78852930071256
